run_family,mode,schedule,seed,cycle,event_id,amplitude,target,truth_delta,applied_delta,application_outcome,difficulty,correction_required,correction_success,checkpoint,checkpoint_failed,unsafe_attempt,first_failure_this_cycle,failed_by_cycle,config_accuracy,requirement_accuracy,invariant_failure_count,invariant_failures,known_dependency_count,unresolved_dependency_count,unresolved_dependencies,contradiction_count,retry_count,repair_succeeded,repaired_invariant_count,repaired_field_count,representation_tokens,total_tokens,context_pressure,handoff_loss,kappa,kappa_star_0,phi_star,phi_base,epsilon,delta_hol,vkd,subcritical_failure
amplitude_sweep,persistent_history,constant_high,808,9,amp-s808-e08,high,latency_floor,105,0,missed,0.69423188,1,0,0,0,1,0,1,0.75,0.66666667,0,,22,3,handoff_depth|history_overflow|latency_floor,4,1,0,0,0,256,2289,1.17421875,0.0,0.80135937,0.75,0.86666667,0.99811343,0.17017506,0.05971408,-0.05135937,0
amplitude_sweep,persistent_history,constant_high,808,10,amp-s808-e09,high,token_capacity,-3,-3,correct,0.49934281,0,0,1,1,1,0,1,0.75,0.66666667,0,,22,3,handoff_depth|history_overflow|latency_floor,4,2,1,0,3,256,2584,1.3265625,0.0,0.80878125,0.75,0.86666667,0.99811343,0.17017506,0.05971408,-0.05878125,0
amplitude_sweep,persistent_history,constant_high,808,11,amp-s808-e10,high,risk_tolerance,-3,-3,missed,0.72,1,1,0,0,1,0,1,0.5,0.5,0,,22,3,handoff_depth|history_overflow|latency_floor,4,2,0,0,0,256,2889,1.5,0.0,0.86,0.75,0.775,0.99811343,0.9059602,0.64166667,-0.11,0
amplitude_sweep,persistent_history,constant_high,808,12,amp-s808-e11,high,handoff_depth,3,6,duplicated,0.72,0,0,0,0,1,0,1,0.41666667,0.5,0,,22,3,handoff_depth|history_overflow|latency_floor,5,2,0,0,0,256,3184,1.5,0.0,0.885,0.75,0.75833333,0.99811343,2.53698681,1.5375,-0.135,0
amplitude_sweep,persistent_history,constant_high,808,13,amp-s808-e12,high,retry_demand,-3,0,missed,0.56851,0,0,0,0,1,0,1,0.25,0.33333333,0,,22,4,handoff_depth|history_overflow|latency_floor|retry_demand,6,2,0,0,0,256,3479,1.5,0.0,0.91,0.75,0.68333333,0.99811343,2.45391906,1.7875,-0.16,0
amplitude_sweep,persistent_history,constant_high,808,14,amp-s808-e13,high,memory_horizon,-3,-3,correct,0.72,1,0,0,0,1,0,1,0.33333333,0.33333333,0,,22,4,handoff_depth|history_overflow|latency_floor|retry_demand,6,2,0,0,0,256,3784,1.5,0.0,0.89,0.75,0.7,0.99811343,2.5157007,1.6,-0.14,0
amplitude_sweep,persistent_history,constant_high,808,15,amp-s808-e14,high,token_capacity,3,3,missed,0.72,1,1,1,1,1,0,1,0.41666667,0.33333333,0,,22,4,handoff_depth|history_overflow|latency_floor|retry_demand,6,3,1,0,7,256,4089,1.5,0.0,0.91,0.75,0.71666667,0.99811343,2.54663449,1.64166667,-0.16,0
amplitude_sweep,persistent_history,constant_high,808,16,amp-s808-e15,high,risk_tolerance,-3,0,missed,0.72,1,0,0,0,1,0,1,0.41666667,0.16666667,0,,22,5,handoff_depth|history_overflow|latency_floor|retry_demand|risk_tolerance,7,3,0,0,0,256,4394,1.5,0.0,0.91,0.75,0.675,0.99811343,0.94696276,0.57000313,-0.16,0
amplitude_sweep,persistent_history,constant_high,808,17,amp-s808-e16,high,token_capacity,-3,0,missed,0.72,1,0,0,0,1,0,1,0.41666667,0.16666667,0,,22,6,handoff_depth|history_overflow|latency_floor|retry_demand|risk_tolerance|token_capacity,8,3,0,0,0,256,4699,1.5,0.0,0.91,0.75,0.675,0.99811343,0.96254925,0.63875313,-0.16,0
amplitude_sweep,persistent_history,constant_high,808,18,amp-s808-e17,high,retry_demand,3,3,missed,0.72,1,1,0,0,1,0,1,0.41666667,0.16666667,0,,22,5,handoff_depth|history_overflow|latency_floor|risk_tolerance|token_capacity,8,3,0,0,0,256,5004,1.5,0.0,0.91,0.75,0.675,0.99811343,0.96254925,0.63875313,-0.16,0
amplitude_sweep,persistent_history,constant_high,808,19,amp-s808-e18,high,retry_demand,3,6,duplicated,0.72,0,0,0,0,1,0,1,0.25,0.0,0,,22,6,handoff_depth|history_overflow|latency_floor|retry_demand|risk_tolerance|token_capacity,9,3,0,0,0,256,5299,1.5,0.0,0.91,0.75,0.6,0.99811343,0.89385633,0.80303885,-0.16,0
amplitude_sweep,persistent_history,constant_high,808,20,amp-s808-e19,high,memory_horizon,-3,0,missed,0.72,0,0,1,1,1,0,1,0.25,0.0,0,,22,7,handoff_depth|history_overflow|latency_floor|memory_horizon|retry_demand|risk_tolerance|token_capacity,10,4,1,0,9,256,5594,1.5,0.0,0.91,0.75,0.6,0.99811343,0.89385633,0.80303885,-0.16,0
amplitude_sweep,prose_summary,constant_high,808,1,amp-s808-e00,high,handoff_depth,-3,-3,correct,0.2561872,0,0,0,0,0,0,0,1.0,1.0,0,,6,0,,0,0,0,0,0,234,197,0.79545455,0.72727273,0.73681818,0.75,0.6,0.99811343,0.0,0.0,-0.1,0
amplitude_sweep,prose_summary,constant_high,808,2,amp-s808-e01,high,risk_tolerance,-3,-3,correct,0.31599349,1,0,0,0,0,0,0,1.0,0.83333333,0,,6,1,token_capacity,1,0,0,0,0,234,480,0.79545455,0.72727273,0.76181818,0.75,0.55833333,0.99811343,0.0,0.0,-0.14166667,0
amplitude_sweep,prose_summary,constant_high,808,3,amp-s808-e02,high,handoff_depth,-3,0,missed,0.40201029,0,0,0,0,1,1,1,0.91666667,0.66666667,0,,6,2,handoff_depth|token_capacity,2,0,0,0,0,234,753,0.79545455,0.72727273,0.80681818,0.75,0.5,0.99811343,0.1381927,0.04166667,-0.2,0
amplitude_sweep,prose_summary,constant_high,808,4,amp-s808-e03,high,latency_floor,-105,-105,correct,0.38073789,0,0,0,0,1,0,1,0.83333333,0.66666667,0,,6,2,handoff_depth|token_capacity,2,0,0,0,0,234,1026,0.79545455,0.72727273,0.78681818,0.75,0.48333333,0.99811343,0.1589656,0.06944444,-0.21666667,0
amplitude_sweep,prose_summary,constant_high,808,5,amp-s808-e04,high,handoff_depth,-3,-3,correct,0.43681829,0,0,1,1,1,0,1,0.83333333,0.66666667,0,,6,0,,2,1,1,0,2,234,1299,0.79545455,0.72727273,0.78681818,0.75,0.48333333,0.99811343,0.1589656,0.06944444,-0.21666667,0
amplitude_sweep,prose_summary,constant_high,808,6,amp-s808-e05,high,risk_tolerance,3,3,correct,0.41363069,0,0,0,0,0,0,1,0.83333333,1.0,0,,6,0,,2,1,0,0,0,234,1572,0.79545455,0.72727273,0.78681818,0.75,0.56666667,0.99811343,0.02209395,0.00971408,-0.13333333,0
amplitude_sweep,prose_summary,constant_high,808,7,amp-s808-e06,high,memory_horizon,-3,0,missed,0.35070269,0,0,0,0,1,0,1,0.66666667,0.83333333,0,,6,1,memory_horizon,3,1,0,0,0,234,1845,0.79545455,0.72727273,0.83181818,0.75,0.49166667,0.99811343,0.5637776,0.25971408,-0.20833333,0
amplitude_sweep,prose_summary,constant_high,808,8,amp-s808-e07,high,latency_floor,105,-105,reversed,0.43411269,0,0,0,0,1,0,1,0.58333333,0.5,0,,6,3,handoff_depth|latency_floor|memory_horizon,5,1,0,0,0,234,2118,0.79545455,0.72727273,0.88181818,0.75,0.39166667,0.99811343,0.57674206,0.28054741,-0.30833333,0
amplitude_sweep,prose_summary,constant_high,808,9,amp-s808-e08,high,latency_floor,105,105,correct,0.48138469,1,0,0,0,1,0,1,0.58333333,0.5,0,,6,2,handoff_depth|memory_horizon,5,1,0,0,0,234,2401,0.79545455,0.72727273,0.86181818,0.75,0.39166667,0.99811343,0.58829114,0.29304741,-0.30833333,0
amplitude_sweep,prose_summary,constant_high,808,10,amp-s808-e09,high,token_capacity,-3,-3,correct,0.41784869,0,0,1,1,1,0,1,0.5,0.5,0,,6,0,,5,2,1,0,6,234,2674,0.79545455,0.72727273,0.86181818,0.75,0.375,0.99811343,0.59404647,0.34304741,-0.325,0
amplitude_sweep,prose_summary,constant_high,808,11,amp-s808-e10,high,risk_tolerance,-3,-3,correct,0.48213709,1,0,0,0,0,0,1,0.91666667,1.0,0,,6,0,,5,2,0,0,0,234,2957,0.79545455,0.72727273,0.86181818,0.75,0.58333333,0.99811343,0.02022332,0.00609756,-0.11666667,0
amplitude_sweep,prose_summary,constant_high,808,12,amp-s808-e11,high,handoff_depth,3,0,missed,0.50594789,0,0,0,0,0,0,1,0.91666667,0.83333333,0,,6,1,handoff_depth,6,2,0,0,0,234,3230,0.79545455,0.72727273,0.90681818,0.75,0.54166667,0.99811343,0.02022332,0.00609756,-0.15833333,0
amplitude_sweep,prose_summary,constant_high,808,13,amp-s808-e12,high,retry_demand,-3,-3,correct,0.41807669,0,0,0,0,0,0,1,0.75,0.83333333,0,,6,1,handoff_depth,6,2,0,0,0,234,3503,0.79545455,0.72727273,0.88681818,0.75,0.50833333,0.99811343,0.59289701,0.25609756,-0.19166667,0
amplitude_sweep,prose_summary,constant_high,808,14,amp-s808-e13,high,memory_horizon,-3,-3,correct,0.45412349,1,0,0,0,0,0,1,0.75,0.83333333,0,,6,1,handoff_depth,6,2,0,0,0,234,3786,0.79545455,0.72727273,0.88681818,0.75,0.50833333,0.99811343,0.59289701,0.25609756,-0.19166667,0
amplitude_sweep,prose_summary,constant_high,808,15,amp-s808-e14,high,token_capacity,3,3,correct,0.46377549,1,0,1,1,0,0,1,0.66666667,0.83333333,0,,6,0,,6,3,1,0,4,234,4069,0.79545455,0.72727273,0.88681818,0.75,0.49166667,0.99811343,0.61504077,0.28734756,-0.20833333,0
amplitude_sweep,prose_summary,constant_high,808,16,amp-s808-e15,high,risk_tolerance,-3,-3,missed,0.48924309,1,1,0,0,0,0,1,0.83333333,1.0,0,,6,0,,6,3,0,0,0,234,4352,0.79545455,0.72727273,0.90681818,0.75,0.56666667,0.99811343,0.02523085,0.01104323,-0.15681818,0
amplitude_sweep,prose_summary,constant_high,808,17,amp-s808-e16,high,token_capacity,-3,-3,correct,0.44372669,1,0,0,0,0,0,1,0.83333333,1.0,0,,6,0,,6,3,0,0,0,234,4635,0.79545455,0.72727273,0.88681818,0.75,0.56666667,0.99811343,0.02523085,0.01104323,-0.13681818,0
amplitude_sweep,prose_summary,constant_high,808,18,amp-s808-e17,high,retry_demand,3,3,duplicated,0.42361709,1,1,0,0,0,0,1,0.75,1.0,0,,6,0,,6,3,0,0,0,234,4918,0.79545455,0.72727273,0.90681818,0.75,0.55,0.99811343,0.1437153,0.0527099,-0.15681818,0
amplitude_sweep,prose_summary,constant_high,808,19,amp-s808-e18,high,retry_demand,3,3,correct,0.45738389,0,0,0,0,1,0,1,0.75,1.0,1,timeout_covers_retry_window,6,0,,6,3,0,0,0,234,5191,0.79545455,0.72727273,0.88681818,0.75,0.55,0.99811343,0.05536484,0.02493212,-0.15,0
amplitude_sweep,prose_summary,constant_high,808,20,amp-s808-e19,high,memory_horizon,-3,-3,correct,0.48683389,0,0,1,1,1,0,1,0.75,1.0,1,timeout_covers_retry_window,6,0,,6,4,1,1,3,234,5464,0.79545455,0.72727273,0.88681818,0.75,0.55,0.99811343,0.05536484,0.02493212,-0.15,0
amplitude_sweep,receipt_ancestry,constant_high,808,1,amp-s808-e00,high,handoff_depth,-3,-3,correct,0.2017496,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,221,225,0.12,0.0,0.4916,0.75,1.0,0.99811343,0.0,0.0,0.2584,0
amplitude_sweep,receipt_ancestry,constant_high,808,2,amp-s808-e01,high,risk_tolerance,-3,-3,correct,0.1894892,1,0,0,0,0,0,0,1.0,1.0,0,,20,2,memory_horizon|retry_demand,0,0,0,0,0,242,495,0.33666667,0.09090909,0.54605455,0.75,0.95,0.99811343,0.0,0.0,0.20394545,0
amplitude_sweep,receipt_ancestry,constant_high,808,3,amp-s808-e02,high,handoff_depth,-3,-3,correct,0.28236978,0,0,0,0,0,0,0,1.0,1.0,0,,22,2,memory_horizon|retry_demand,0,0,0,0,0,256,776,0.33666667,0.0,0.5306,0.75,1.0,0.99811343,0.0,0.0,0.2194,0
amplitude_sweep,receipt_ancestry,constant_high,808,4,amp-s808-e03,high,latency_floor,-105,-105,correct,0.2423184,0,0,0,0,0,0,0,1.0,1.0,0,,21,3,max_retries|memory_horizon|retry_demand,0,0,0,0,0,256,1071,0.445,0.04545455,0.55782727,0.75,0.975,0.99811343,0.0,0.0,0.19217273,0
amplitude_sweep,receipt_ancestry,constant_high,808,5,amp-s808-e04,high,handoff_depth,-3,0,missed,0.30725469,0,0,1,0,0,0,0,1.0,0.83333333,0,,18,5,handoff_depth|max_retries|memory_horizon|memory_ttl|retry_demand,1,0,0,0,0,256,1366,0.66166667,0.18181818,0.66500909,0.75,0.85833333,0.99811343,0.0,0.0,0.08499091,0
amplitude_sweep,receipt_ancestry,constant_high,808,6,amp-s808-e05,high,risk_tolerance,3,3,correct,0.33333516,0,0,0,0,0,0,0,1.0,0.83333333,0,,18,5,handoff_depth|max_retries|memory_horizon|memory_ttl|retry_demand,1,0,0,0,0,256,1661,0.66166667,0.18181818,0.64500909,0.75,0.85833333,0.99811343,0.0,0.0,0.10499091,0
amplitude_sweep,receipt_ancestry,constant_high,808,7,amp-s808-e06,high,memory_horizon,-3,0,missed,0.34703116,0,0,0,0,1,1,1,0.83333333,0.66666667,0,,18,5,handoff_depth|max_retries|memory_horizon|memory_ttl|retry_demand,2,0,0,0,0,256,1956,0.66166667,0.18181818,0.69000909,0.75,0.78333333,0.99811343,0.55901699,0.25,0.05999091,1
amplitude_sweep,receipt_ancestry,constant_high,808,8,amp-s808-e07,high,latency_floor,105,0,missed,0.35166116,0,0,0,0,1,0,1,0.75,0.5,0,,17,6,handoff_depth|latency_floor|max_retries|memory_horizon|memory_ttl|retry_demand,3,0,0,0,0,256,2251,0.77,0.22727273,0.74223636,0.75,0.7,0.99811343,0.57244299,0.27083333,0.0,0
amplitude_sweep,receipt_ancestry,constant_high,808,9,amp-s808-e08,high,latency_floor,105,105,reversed,0.46511625,1,1,0,0,1,0,1,0.75,0.5,0,,16,5,handoff_depth|max_retries|memory_horizon|memory_ttl|retry_demand,3,0,0,0,0,256,2556,0.66166667,0.27272727,0.73046364,0.75,0.675,0.99811343,0.56911237,0.26666667,-0.025,0
amplitude_sweep,receipt_ancestry,constant_high,808,10,amp-s808-e09,high,token_capacity,-3,-3,correct,0.33092735,0,0,1,1,1,0,1,0.75,0.5,0,,22,0,,3,1,1,0,3,256,2851,0.66166667,0.36363636,0.72591818,0.75,0.625,0.99811343,0.56911237,0.26666667,-0.075,0
amplitude_sweep,receipt_ancestry,constant_high,808,11,amp-s808-e10,high,risk_tolerance,-3,-3,correct,0.310944,1,0,0,0,0,0,1,1.0,1.0,0,,13,0,,3,1,0,0,0,256,3156,0.12,0.40909091,0.63614545,0.75,0.775,0.99811343,0.0,0.0,0.075,0
amplitude_sweep,receipt_ancestry,constant_high,808,12,amp-s808-e11,high,handoff_depth,3,3,correct,0.36563022,0,0,0,0,0,0,1,1.0,1.0,0,,11,0,,3,1,0,0,0,256,3451,0.12,0.5,0.6516,0.75,0.725,0.99811343,0.0,0.0,0.025,0
amplitude_sweep,receipt_ancestry,constant_high,808,13,amp-s808-e12,high,retry_demand,-3,-3,correct,0.2944268,0,0,0,0,0,0,1,0.83333333,1.0,0,,11,0,,3,1,0,0,0,256,3746,0.12,0.5,0.6516,0.75,0.69166667,0.99811343,0.59511904,0.25,-0.00833333,0
amplitude_sweep,receipt_ancestry,constant_high,808,14,amp-s808-e13,high,memory_horizon,-3,-3,correct,0.3266792,1,0,0,0,0,0,1,0.83333333,1.0,0,,11,0,,3,1,0,0,0,256,4051,0.12,0.5,0.6516,0.75,0.69166667,0.99811343,0.59511904,0.25,-0.00833333,0
amplitude_sweep,receipt_ancestry,constant_high,808,15,amp-s808-e14,high,token_capacity,3,3,correct,0.3353152,1,0,1,1,0,0,1,0.83333333,1.0,0,,22,0,,3,2,1,0,2,256,4356,0.12,0.5,0.6516,0.75,0.69166667,0.99811343,0.59511904,0.25,-0.00833333,0
amplitude_sweep,receipt_ancestry,constant_high,808,16,amp-s808-e15,high,risk_tolerance,-3,-3,correct,0.317302,1,0,0,0,0,0,1,1.0,1.0,0,,11,0,,3,2,0,0,0,256,4661,0.12,0.5,0.6516,0.75,0.725,0.99811343,0.0,0.0,0.025,0
amplitude_sweep,receipt_ancestry,constant_high,808,17,amp-s808-e16,high,token_capacity,-3,-3,correct,0.3173768,1,0,0,0,0,0,1,1.0,1.0,0,,11,0,,3,2,0,0,0,256,4966,0.12,0.5,0.6516,0.75,0.725,0.99811343,0.0,0.0,0.025,0
amplitude_sweep,receipt_ancestry,constant_high,808,18,amp-s808-e17,high,retry_demand,3,3,missed,0.299384,1,1,0,0,0,0,1,0.83333333,1.0,0,,11,0,,3,2,0,0,0,256,5271,0.12,0.5,0.6716,0.75,0.69166667,0.99811343,0.22004138,0.09722222,-0.00833333,0
amplitude_sweep,receipt_ancestry,constant_high,808,19,amp-s808-e18,high,retry_demand,3,3,correct,0.3295964,0,0,0,0,0,0,1,1.0,1.0,0,,11,0,,3,2,0,0,0,256,5566,0.12,0.5,0.6516,0.75,0.725,0.99811343,0.0,0.0,0.025,0
amplitude_sweep,receipt_ancestry,constant_high,808,20,amp-s808-e19,high,memory_horizon,-3,-3,correct,0.3559464,0,0,1,0,0,0,1,1.0,1.0,0,,11,0,,3,2,0,0,0,256,5861,0.12,0.5,0.6516,0.75,0.725,0.99811343,0.0,0.0,0.025,0
amplitude_sweep,fresh_ground_truth,constant_low,909,1,amp-s909-e00,low,memory_horizon,1,1,correct,0.0154845,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,281,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,2,amp-s909-e01,low,latency_floor,-35,-35,correct,0.008373,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,562,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,3,amp-s909-e02,low,retry_demand,-1,-1,correct,0.016374,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,843,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,4,amp-s909-e03,low,memory_horizon,-1,-1,correct,0.0132975,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1124,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,5,amp-s909-e04,low,latency_floor,35,35,correct,0.017985,0,0,1,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1405,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,6,amp-s909-e05,low,latency_floor,35,35,correct,0.0199995,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1686,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,7,amp-s909-e06,low,token_capacity,1,1,correct,0.0119415,1,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1977,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,8,amp-s909-e07,low,memory_horizon,-1,-1,correct,0.0216765,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2258,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,9,amp-s909-e08,low,latency_floor,-35,-35,correct,0.0228765,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2539,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,10,amp-s909-e09,low,latency_floor,-35,-35,correct,0.036282,1,0,1,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2830,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,11,amp-s909-e10,low,handoff_depth,1,1,correct,0.0130665,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3111,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,12,amp-s909-e11,low,risk_tolerance,-1,-1,correct,0.012384,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3392,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,13,amp-s909-e12,low,memory_horizon,-1,-1,correct,0.030696,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3673,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,14,amp-s909-e13,low,retry_demand,1,1,correct,0.0231795,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3954,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,15,amp-s909-e14,low,risk_tolerance,-1,-1,correct,0.0195195,0,0,1,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4235,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,16,amp-s909-e15,low,retry_demand,-1,-1,correct,0.0284355,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4516,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,17,amp-s909-e16,low,memory_horizon,-1,-1,correct,0.0369795,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4797,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,18,amp-s909-e17,low,retry_demand,-1,-1,correct,0.0339075,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5078,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,19,amp-s909-e18,low,risk_tolerance,-1,-1,correct,0.0182145,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5359,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,fresh_ground_truth,constant_low,909,20,amp-s909-e19,low,retry_demand,-1,-1,correct,0.03,0,0,1,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5640,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_low,909,1,amp-s909-e00,low,memory_horizon,1,1,correct,0.10323,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,121,121,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_low,909,2,amp-s909-e01,low,latency_floor,-35,-70,duplicated,0.05582,0,0,0,0,0,0,0,0.91666667,0.83333333,0,,22,1,latency_floor,1,0,0,0,0,146,267,0.0,0.0,0.305,0.75,0.94166667,0.99811343,0.02512595,0.00757576,0.24166667,0
amplitude_sweep,persistent_history,constant_low,909,3,amp-s909-e02,low,retry_demand,-1,-1,correct,0.12916,0,0,0,0,0,0,0,0.91666667,0.83333333,0,,22,1,latency_floor,1,0,0,0,0,171,438,0.01796875,0.0,0.28823438,0.75,0.94166667,0.99811343,0.02512595,0.00757576,0.24166667,0
amplitude_sweep,persistent_history,constant_low,909,4,amp-s909-e03,low,memory_horizon,-1,-1,correct,0.11134531,0,0,0,0,0,0,0,0.91666667,0.83333333,0,,22,1,latency_floor,1,0,0,0,0,196,634,0.115625,0.0,0.3058125,0.75,0.94166667,0.99811343,0.02512595,0.00757576,0.24166667,0
amplitude_sweep,persistent_history,constant_low,909,5,amp-s909-e04,low,latency_floor,35,35,correct,0.15724375,0,0,1,0,0,0,0,0.91666667,0.83333333,0,,22,0,,1,1,1,0,1,221,855,0.21328125,0.0,0.32339063,0.75,0.94166667,0.99811343,0.02303212,0.00694444,0.24166667,0
amplitude_sweep,persistent_history,constant_low,909,6,amp-s909-e05,low,latency_floor,35,35,correct,0.18532219,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,1,1,0,0,0,246,1101,0.3109375,0.0,0.34096875,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_low,909,7,amp-s909-e06,low,token_capacity,1,1,correct,0.14625062,1,0,0,0,0,0,0,1.0,1.0,0,,22,1,history_overflow,1,1,0,0,0,256,1382,0.44765625,0.0,0.36557813,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_low,909,8,amp-s909-e07,low,memory_horizon,-1,-1,correct,0.39165844,0,0,0,0,0,0,0,1.0,1.0,0,,22,1,history_overflow,1,1,0,0,0,256,1663,0.5453125,0.0,0.38315625,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_low,909,9,amp-s909-e08,low,latency_floor,-35,-35,correct,0.41430688,0,0,0,0,0,0,0,1.0,1.0,0,,22,1,history_overflow,1,1,0,0,0,256,1944,0.64296875,0.0,0.40073438,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_low,909,10,amp-s909-e09,low,latency_floor,-35,-35,correct,0.51832531,1,0,1,0,0,0,0,1.0,1.0,0,,22,1,history_overflow,1,1,0,0,0,256,2235,0.7796875,0.0,0.42534375,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_low,909,11,amp-s909-e10,low,handoff_depth,1,1,correct,0.22406312,0,0,0,0,0,0,0,1.0,1.0,0,,22,1,history_overflow,1,1,0,0,0,256,2516,0.87734375,0.0,0.44292188,0.75,1.0,0.99811343,0.0,0.0,0.3,0
amplitude_sweep,persistent_history,constant_low,909,12,amp-s909-e11,low,risk_tolerance,-1,-1,correct,0.23416156,0,0,0,0,0,0,0,1.0,1.0,0,,22,1,history_overflow,1,1,0,0,0,256,2797,0.975,0.0,0.4605,0.75,1.0,0.99811343,0.0,0.0,0.2895,0
amplitude_sweep,persistent_history,constant_low,909,13,amp-s909-e12,low,memory_horizon,-1,0,missed,0.69089,0,0,0,0,1,1,1,0.83333333,0.83333333,0,,22,2,history_overflow|memory_horizon,2,1,0,0,0,256,3078,1.07265625,0.0,0.52307813,0.75,0.925,0.99811343,0.124226,0.05555556,0.225,1
amplitude_sweep,persistent_history,constant_low,909,14,amp-s909-e13,low,retry_demand,1,2,duplicated,0.51542844,0,0,0,0,1,0,1,0.66666667,0.66666667,0,,22,3,history_overflow|memory_horizon|retry_demand,3,1,0,0,0,256,3359,1.1703125,0.0,0.56565625,0.75,0.85,0.99811343,0.17499449,0.11805556,0.15,0
