schedule,seed,event_index,event_id,event_time,gap,amplitude,target,conflict_degree,collision_burden,active_conflict_count,damage_before,damage_after,failure_probability,common_random_draw,failed,first_failure_this_event
random_sparse_a,6211,12,s6211-e11,40,2,high,memory_horizon,1,0.0,0,0.5997382854,0.6697382854,0.0500460743,0.6378891545,0,0
random_sparse_a,6211,13,s6211-e12,42,2,low,risk_tolerance,0,0.0102017644,0,0.5631805234,0.5844047351,0.0195822122,0.9942135955,0,0
random_sparse_a,6211,14,s6211-e13,50,8,medium,token_capacity,1,0.6329038981,0,0.2922023676,0.4081508353,0.0767545744,0.4195819421,0,0
random_sparse_a,6211,15,s6211-e14,58,8,medium,latency_floor,1,0.1750038294,0,0.2040754177,0.2650758772,0.0379764445,0.8762822754,0,0
random_sparse_a,6211,16,s6211-e15,61,3,high,memory_horizon,1,0.1632282306,0,0.2044014437,0.2939888314,0.0574680909,0.2582244198,0,0
random_sparse_a,6211,17,s6211-e16,62,1,high,token_capacity,1,0.4988420071,0,0.269588947,0.3994499879,0.0858991104,0.8818718189,0,0
random_sparse_a,6211,18,s6211-e17,67,5,high,token_capacity,1,1.7494210035,1,0.2590112722,0.5389417926,0.1880378072,0.0561890017,1,0
random_sparse_a,6211,19,s6211-e18,68,1,medium,handoff_depth,2,4.7339308091,1,0.4942118029,1.1022835,0.4152487172,0.6916418561,0,0
random_sparse_a,6211,20,s6211-e19,69,1,low,memory_horizon,1,1.9140267318,1,1.0107984262,1.260481634,0.1820293631,0.8309223482,0,0
random_sparse_b,6211,1,s6211-e00,1,1,high,risk_tolerance,0,0.0,0,0.0,0.07,0.04105,0.7572739848,0,0
random_sparse_b,6211,2,s6211-e01,3,2,medium,retry_demand,1,0.0,0,0.0588627491,0.0988627491,0.0214829412,0.6191899851,0,0
random_sparse_b,6211,3,s6211-e02,5,2,low,retry_demand,1,1.5157165665,1,0.0831333313,0.2850193193,0.1355326151,0.5510583179,0,0
random_sparse_b,6211,4,s6211-e03,8,3,high,retry_demand,1,1.6597539554,2,0.2197799398,0.4889504145,0.1801145726,0.1388229684,1,1
random_sparse_b,6211,5,s6211-e04,16,8,low,token_capacity,1,0.0,0,0.2444752072,0.2644752072,0.0139671281,0.2150443812,0,0
random_sparse_b,6211,6,s6211-e05,17,1,low,latency_floor,1,1.3381629258,0,0.2425248344,0.4231043855,0.1233995998,0.7689629009,0,0
random_sparse_b,6211,7,s6211-e06,19,2,low,token_capacity,1,0.6597539554,1,0.355786961,0.4549574357,0.069604678,0.3098341914,0,0
random_sparse_b,6211,8,s6211-e07,20,1,low,retry_demand,1,1.5426122386,1,0.417197808,0.6223112766,0.1427436482,0.0411610386,1,0
random_sparse_b,6211,9,s6211-e08,22,2,medium,token_capacity,1,1.095029237,1,0.5232993217,0.6947028301,0.1180228814,0.6645889033,0,0
random_sparse_b,6211,10,s6211-e09,27,5,high,token_capacity,1,1.5475146185,1,0.4504590544,0.7061608086,0.1743935816,0.6658826769,0,0
random_sparse_b,6211,11,s6211-e10,36,9,medium,latency_floor,1,0.2766840646,0,0.3237761583,0.3969782461,0.0480893989,0.1476682359,0,0
random_sparse_b,6211,12,s6211-e11,41,5,high,memory_horizon,1,0.0,0,0.2574085459,0.3274085459,0.0449111282,0.6378891545,0,0
random_sparse_b,6211,13,s6211-e12,49,8,low,risk_tolerance,0,0.0038657458,0,0.163704273,0.1841681625,0.0130717821,0.9942135955,0,0
random_sparse_b,6211,14,s6211-e13,56,7,medium,token_capacity,1,0.081620665,0,0.1004184026,0.1502128824,0.0287828464,0.4195819421,0,0
random_sparse_b,6211,15,s6211-e14,60,4,medium,latency_floor,1,0.0817257262,0,0.1062165478,0.1560236349,0.0288784126,0.8762822754,0,0
random_sparse_b,6211,16,s6211-e15,62,2,high,memory_horizon,1,0.1632282306,0,0.1311997153,0.220787103,0.056370065,0.2582244198,0,0
random_sparse_b,6211,17,s6211-e16,65,3,high,token_capacity,1,0.5977885584,0,0.1702501302,0.3119847572,0.092502856,0.8818718189,0,0
random_sparse_b,6211,18,s6211-e17,67,2,high,token_capacity,1,2.7266138604,1,0.2623468639,0.6595405272,0.2680222167,0.0561890017,1,0
random_sparse_b,6211,19,s6211-e18,68,1,medium,handoff_depth,2,5.6737444514,2,0.6048013301,1.3256506643,0.4937843161,0.6916418561,0,0
random_sparse_b,6211,20,s6211-e19,69,1,low,memory_horizon,1,2.0691899215,1,1.215627019,1.4839298096,0.1977941409,0.8309223482,0,0
ulam_spaced,6211,1,s6211-e00,1,1,high,risk_tolerance,0,0.0,0,0.0,0.07,0.04105,0.7572739848,0,0
ulam_spaced,6211,2,s6211-e01,2,1,medium,retry_demand,1,0.0,0,0.064190283,0.104190283,0.0215628542,0.6191899851,0,0
ulam_spaced,6211,3,s6211-e02,3,1,low,retry_demand,1,1.7411011266,1,0.0955429108,0.324475046,0.1541552158,0.5510583179,0,0
ulam_spaced,6211,4,s6211-e03,4,1,high,retry_demand,1,2.3862671298,2,0.2975449291,0.6538969847,0.2407098252,0.1388229684,1,1
ulam_spaced,6211,5,s6211-e04,6,2,low,token_capacity,1,0.0,0,0.5498596304,0.5698596304,0.0185478945,0.2150443812,0,0
ulam_spaced,6211,6,s6211-e05,8,2,low,latency_floor,1,3.0935980958,2,0.4791929204,0.8704246919,0.270544218,0.7689629009,0,0
ulam_spaced,6211,7,s6211-e06,11,3,low,token_capacity,1,0.5,1,0.6711891912,0.7511891912,0.0612678379,0.3098341914,0,0
ulam_spaced,6211,8,s6211-e07,13,2,low,retry_demand,1,2.0467990479,1,0.6316722981,0.8972881838,0.1872032466,0.0411610386,1,0
ulam_spaced,6211,9,s6211-e08,16,3,medium,token_capacity,1,0.75,1,0.6919037753,0.8219037753,0.0923285566,0.6645889033,0,0
ulam_spaced,6211,10,s6211-e09,18,2,high,token_capacity,1,2.084110279,1,0.6911359383,1.0112291718,0.2218972599,0.6658826769,0,0
ulam_spaced,6211,11,s6211-e10,26,8,medium,latency_floor,1,0.5025344308,0,0.5056145859,0.6059187176,0.0692915352,0.1476682359,0,0
ulam_spaced,6211,12,s6211-e11,28,2,high,memory_horizon,1,0.0,0,0.5095148776,0.5795148776,0.0486927232,0.6378891545,0,0
ulam_spaced,6211,13,s6211-e12,36,8,low,risk_tolerance,0,0.0234375,0,0.2897574388,0.3125699388,0.0165635491,0.9942135955,0,0
ulam_spaced,6211,14,s6211-e13,38,2,medium,token_capacity,1,0.3177568924,0,0.262838941,0.3409697681,0.0505350979,0.4195819421,0,0
ulam_spaced,6211,15,s6211-e14,47,9,medium,latency_floor,1,0.1361614224,0,0.156335328,0.2126746987,0.0340830343,0.8762822754,0,0
ulam_spaced,6211,16,s6211-e15,48,1,high,memory_horizon,1,0.1875,0,0.1950235586,0.2875235586,0.0593128534,0.2582244198,0,0
ulam_spaced,6211,17,s6211-e16,53,5,high,token_capacity,1,0.2897196116,0,0.1864359618,0.2912023152,0.0675456037,0.8818718189,0,0
ulam_spaced,6211,18,s6211-e17,57,4,high,token_capacity,1,1.8894477531,1,0.2059111318,0.5026448622,0.1986954932,0.0561890017,1,0
ulam_spaced,6211,19,s6211-e18,62,5,medium,handoff_depth,2,2.673566127,1,0.3259248696,0.6867528048,0.2441865822,0.6916418561,0,0
ulam_spaced,6211,20,s6211-e19,69,7,low,memory_horizon,1,0.5523591367,0,0.374454622,0.4607377184,0.0610997967,0.8309223482,0,0
conflict_aware,6211,1,s6211-e00,1,1,high,risk_tolerance,0,0.0,0,0.0,0.07,0.04105,0.7572739848,0,0
conflict_aware,6211,2,s6211-e01,2,1,medium,retry_demand,1,0.0,0,0.064190283,0.104190283,0.0215628542,0.6191899851,0,0
conflict_aware,6211,3,s6211-e02,5,3,low,retry_demand,1,1.3195079108,1,0.0803416912,0.2586826405,0.1194408725,0.5510583179,0,0
conflict_aware,6211,4,s6211-e03,10,5,high,retry_demand,1,1.1597539554,1,0.1677349401,0.3769054148,0.1384338977,0.1388229684,0,0
conflict_aware,6211,5,s6211-e04,11,1,low,token_capacity,1,0.0,0,0.3456237893,0.3656237893,0.0154843568,0.2150443812,0,0
conflict_aware,6211,6,s6211-e05,19,8,low,latency_floor,1,1.1945756314,0,0.1828118946,0.3461609704,0.1107584651,0.7689629009,0,0
conflict_aware,6211,7,s6211-e06,21,2,low,token_capacity,1,0.25,0,0.2910855191,0.3410855191,0.0351162828,0.3098341914,0,0
conflict_aware,6211,8,s6211-e07,26,5,low,retry_demand,1,0.8315886603,0,0.2211665964,0.3409572356,0.0816414514,0.0411610386,1,1
conflict_aware,6211,9,s6211-e08,28,2,medium,token_capacity,1,0.473661427,0,0.2867097172,0.3835490884,0.0636461505,0.6645889033,0,0
conflict_aware,6211,10,s6211-e09,35,7,high,token_capacity,1,0.9373424012,0,0.2091316234,0.3916127115,0.1208615828,0.6658826769,0,0
conflict_aware,6211,11,s6211-e10,37,2,medium,latency_floor,1,0.398622635,0,0.3293057253,0.4171404415,0.0581469174,0.1476682359,0,0
conflict_aware,6211,12,s6211-e11,38,1,high,memory_horizon,1,0.0,0,0.3825194714,0.4525194714,0.0467877921,0.6378891545,0,0
conflict_aware,6211,13,s6211-e12,39,1,low,risk_tolerance,0,0.0154629833,0,0.4149621849,0.4368177429,0.0177893048,0.9942135955,0,0
conflict_aware,6211,14,s6211-e13,42,3,medium,token_capacity,1,1.4919737764,0,0.3368325259,0.5558693791,0.1476959428,0.4195819421,0,0
conflict_aware,6211,15,s6211-e14,44,2,medium,latency_floor,1,0.9089080162,0,0.4674285682,0.6164975302,0.1019601042,0.8762822754,0,0
conflict_aware,6211,16,s6211-e15,46,2,high,memory_horizon,1,0.9896309331,0,0.5184105631,0.7071662751,0.1297779688,0.2582244198,0,0
conflict_aware,6211,17,s6211-e16,48,2,high,token_capacity,1,1.519969869,0,0.5946535857,0.84704997,0.1743033391,0.8818718189,0,0
conflict_aware,6211,18,s6211-e17,56,8,high,token_capacity,1,1.4910339997,0,0.423524985,0.672449065,0.1693694559,0.0561890017,1,0
conflict_aware,6211,19,s6211-e18,65,9,medium,handoff_depth,2,1.4329259197,0,0.3083192557,0.5202703661,0.1424381291,0.6916418561,0,0
conflict_aware,6211,20,s6211-e19,69,4,low,memory_horizon,1,0.7388601018,1,0.3678867039,0.4765499161,0.0762570569,0.8309223482,0,0
clustered,6212,1,s6212-e00,1,1,low,handoff_depth,2,0.0,0,0.0,0.02,0.0103,0.6874474606,0,0
clustered,6212,2,s6212-e01,2,1,high,latency_floor,1,0.0,0,0.0183400809,0.0883400809,0.0413251012,0.8419228634,0,0
clustered,6212,3,s6212-e02,3,1,low,retry_demand,1,2.6116516899,1,0.0810082113,0.4144064141,0.2251482314,0.4234135575,0,0
clustered,6212,4,s6212-e03,4,1,low,latency_floor,1,3.1441254131,2,0.3800123573,0.7773074068,0.2731896441,0.2619038596,1,1
clustered,6212,5,s6212-e04,5,1,medium,handoff_depth,2,0.5743491775,1,0.7127940349,0.8217159362,0.0782736732,0.6434534233,0,0
clustered,6212,6,s6212-e05,6,1,medium,latency_floor,1,3.1406597711,3,0.7535168358,1.1703960084,0.2888087218,0.4057312382,0,0
clustered,6212,7,s6212-e06,7,1,high,token_capacity,1,1.9509918482,1,1.0732578718,1.3773768936,0.2167400013,0.8155155675,0,0
clustered,6212,8,s6212-e07,8,1,medium,retry_demand,1,3.895891589,3,1.2630601805,1.7705671711,0.3582298347,0.3448751079,1,0
clustered,6212,9,s6212-e08,9,1,high,retry_demand,1,5.1326717439,3,1.6236172547,2.309537864,0.4852568075,0.3567913836,1,0
clustered,6212,10,s6212-e09,10,1,low,risk_tolerance,0,0.0,0,2.1178555592,2.1378555592,0.0420678334,0.9272543031,0,0
clustered,6212,11,s6212-e10,11,1,high,retry_demand,1,6.1634126461,3,1.9604221916,2.7700317091,0.5746234873,0.650840671,0,0
clustered,6212,12,s6212-e11,12,1,high,handoff_depth,2,2.4754959241,1,2.5401302771,2.9071897879,0.2816475207,0.9024351973,0,0
clustered,6212,13,s6212-e12,13,1,low,risk_tolerance,0,0.6597539554,1,2.6659047899,2.7650752646,0.1042564454,0.0180878332,1,0
clustered,6212,14,s6212-e13,14,1,low,token_capacity,1,4.149649941,1,2.5355851974,3.0535431903,0.3877751431,0.1057926436,1,0
clustered,6212,15,s6212-e14,15,1,high,token_capacity,1,4.4830306569,2,2.8001114516,3.4080751304,0.4497635795,0.7954788704,0,0
clustered,6212,16,s6212-e15,16,1,medium,token_capacity,1,6.5143565535,3,3.1252186741,3.9469414606,0.6003526462,0.0591725527,1,0
clustered,6212,17,s6212-e16,17,1,medium,retry_demand,1,3.9886070204,0,3.6193612776,4.1379941201,0.4011584734,0.9529343256,0,0
clustered,6212,18,s6212-e17,18,1,high,token_capacity,1,6.4526756407,3,3.7945573389,4.6388784157,0.6257972275,0.1516953678,1,0
clustered,6212,19,s6212-e18,19,1,low,latency_floor,1,4.5385154356,1,4.2538702632,4.8184921154,0.4453586166,0.4096850977,1,0
clustered,6212,20,s6212-e19,20,1,medium,memory_horizon,1,0.6557122901,0,4.418576752,4.5372622268,0.1405159166,0.5157230981,0,0
random_sparse_a,6212,1,s6212-e00,1,1,low,handoff_depth,2,0.0,0,0.0,0.02,0.0103,0.6874474606,0,0
random_sparse_a,6212,2,s6212-e01,3,2,high,latency_floor,1,0.0,0,0.0168179283,0.0868179283,0.0413022689,0.8419228634,0,0
random_sparse_a,6212,3,s6212-e02,5,2,low,retry_demand,1,2.2735748498,1,0.0730048847,0.3658338667,0.197373496,0.4234135575,0,0
random_sparse_a,6212,4,s6212-e03,7,2,low,latency_floor,1,2.4809058158,2,0.3076283871,0.6253370849,0.2178525215,0.2619038596,0,0
random_sparse_a,6212,5,s6212-e04,8,1,medium,handoff_depth,2,0.3789291416,0,0.5734366353,0.6589081323,0.0601979533,0.6434534233,0,0
random_sparse_a,6212,6,s6212-e05,13,5,medium,latency_floor,1,1.5151522593,0,0.4272490644,0.6490673355,0.1509481908,0.4057312382,0,0
random_sparse_a,6212,7,s6212-e06,15,2,high,token_capacity,1,0.9014455776,0,0.5457983957,0.723971865,0.1229752242,0.8155155675,0,0
random_sparse_a,6212,8,s6212-e07,18,3,medium,retry_demand,1,1.7575761297,1,0.5582586238,0.8091677593,0.1727436068,0.3448751079,0,0
random_sparse_a,6212,9,s6212-e08,19,1,high,retry_demand,1,3.2711600163,1,0.7420101069,1.2045493089,0.3197610409,0.3567913836,0,0
random_sparse_a,6212,10,s6212-e09,20,1,low,risk_tolerance,0,0.0,0,1.1045765865,1.1245765865,0.0268686488,0.9272543031,0,0
random_sparse_a,6212,11,s6212-e10,22,2,high,retry_demand,1,4.1374226256,2,0.9456524203,1.5121431353,0.3936759571,0.650840671,0,0
random_sparse_a,6212,12,s6212-e11,25,3,high,handoff_depth,2,0.9753613944,0,1.1660217564,1.3530651238,0.1383248884,0.9024351973,0,0
random_sparse_a,6212,13,s6212-e12,29,4,low,risk_tolerance,0,0.2871745887,0,0.9567615244,1.011222475,0.0481423042,0.0180878332,1,1
random_sparse_a,6212,14,s6212-e13,34,5,low,token_capacity,1,1.1416227736,0,0.6556966521,0.8126913849,0.1135201927,0.1057926436,1,0
random_sparse_a,6212,15,s6212-e14,42,8,high,token_capacity,1,0.7064720479,0,0.4063456925,0.5611223382,0.1049345989,0.7954788704,0,0
random_sparse_a,6212,16,s6212-e15,43,1,medium,token_capacity,1,3.2266713291,1,0.5145514529,0.9417520124,0.2922599865,0.0591725527,1,0
random_sparse_a,6212,17,s6212-e16,51,8,medium,retry_demand,1,0.1281054005,0,0.4708760062,0.5262486542,0.0381421618,0.9529343256,0,0
random_sparse_a,6212,18,s6212-e17,53,2,high,token_capacity,1,1.3066678323,0,0.4425206069,0.6693207468,0.1545732378,0.1516953678,1,0
random_sparse_a,6212,19,s6212-e18,62,9,low,latency_floor,1,0.4631558388,0,0.3068849155,0.3824636161,0.0527894213,0.4096850977,0,0
random_sparse_a,6212,20,s6212-e19,69,7,medium,memory_horizon,1,0.0036181322,0,0.2085397654,0.2489739413,0.0240240597,0.5157230981,0,0
random_sparse_b,6212,1,s6212-e00,1,1,low,handoff_depth,2,0.0,0,0.0,0.02,0.0103,0.6874474606,0,0
random_sparse_b,6212,2,s6212-e01,9,8,high,latency_floor,1,0.0,0,0.01,0.08,0.0412,0.8419228634,0,0
random_sparse_b,6212,3,s6212-e02,12,3,low,retry_demand,1,1.9792618662,1,0.061688433,0.319199857,0.1731289471,0.4234135575,0,0
random_sparse_b,6212,4,s6212-e03,13,1,low,latency_floor,1,2.5935980958,2,0.2927075594,0.6239393309,0.2268469376,0.2619038596,0,0
random_sparse_b,6212,5,s6212-e04,15,2,medium,handoff_depth,2,0.1435872944,0,0.5246683467,0.581898822,0.0402154659,0.6434534233,0,0
random_sparse_b,6212,6,s6212-e05,17,2,medium,latency_floor,1,2.0639801106,2,0.4893166335,0.7769942468,0.1967733225,0.4057312382,0,0
random_sparse_b,6212,7,s6212-e06,22,5,high,token_capacity,1,0.8122676935,0,0.5038184365,0.6712905597,0.1150507739,0.8155155675,0,0
random_sparse_b,6212,8,s6212-e07,27,5,medium,retry_demand,1,1.0159950276,0,0.4352780752,0.5971974785,0.1102375644,0.3448751079,0,0
random_sparse_b,6212,9,s6212-e08,29,2,high,retry_demand,1,2.285696814,1,0.5021812189,0.8464648366,0.2355527177,0.3567913836,0,0
random_sparse_b,6212,10,s6212-e09,31,2,low,risk_tolerance,0,0.0,0,0.7117892467,0.7317892467,0.0209768387,0.9272543031,0,0
random_sparse_b,6212,11,s6212-e10,32,1,high,retry_demand,1,3.48725938,2,0.671053698,1.1595248236,0.3363736228,0.650840671,0,0
random_sparse_b,6212,12,s6212-e11,40,8,high,handoff_depth,2,0.3143948362,0,0.5797624118,0.6874897922,0.0754639338,0.9024351973,0,0
random_sparse_b,6212,13,s6212-e12,47,7,low,risk_tolerance,0,0.1088188204,0,0.3748564672,0.4079147257,0.0248242265,0.0180878332,1,1
random_sparse_b,6212,14,s6212-e13,49,2,low,token_capacity,1,0.951809974,0,0.3430140306,0.4772312274,0.0933032663,0.1057926436,0,0
random_sparse_b,6212,15,s6212-e14,53,4,high,token_capacity,1,1.1210204532,1,0.3374534371,0.5419758915,0.1378112746,0.7954788704,0,0
random_sparse_b,6212,16,s6212-e15,54,1,medium,token_capacity,1,3.5875566769,2,0.4969940838,0.9675008851,0.3215170474,0.0591725527,1,0
random_sparse_b,6212,17,s6212-e16,57,3,medium,retry_demand,1,0.2027268556,0,0.7460451693,0.8103723919,0.0483737343,0.9529343256,0,0
random_sparse_b,6212,18,s6212-e17,66,9,high,token_capacity,1,1.0586440277,0,0.37155738,0.5685946633,0.1332204422,0.1516953678,0,0
random_sparse_b,6212,19,s6212-e18,68,2,low,latency_floor,1,0.4793962762,0,0.4781292141,0.5556567672,0.0566865536,0.4096850977,0,0
random_sparse_b,6212,20,s6212-e19,69,1,medium,memory_horizon,1,0.0275237737,0,0.5095395022,0.552842355,0.0304945372,0.5157230981,0,0
ulam_spaced,6212,1,s6212-e00,1,1,low,handoff_depth,2,0.0,0,0.0,0.02,0.0103,0.6874474606,0,0
ulam_spaced,6212,2,s6212-e01,2,1,high,latency_floor,1,0.0,0,0.0183400809,0.0883400809,0.0413251012,0.8419228634,0,0
ulam_spaced,6212,3,s6212-e02,3,1,low,retry_demand,1,2.6116516899,1,0.0810082113,0.4144064141,0.2251482314,0.4234135575,0,0
ulam_spaced,6212,4,s6212-e03,4,1,low,latency_floor,1,3.1441254131,2,0.3800123573,0.7773074068,0.2731896441,0.2619038596,1,1
ulam_spaced,6212,5,s6212-e04,6,2,medium,handoff_depth,2,0.5,1,0.653635012,0.753635012,0.0713045252,0.6434534233,0,0
ulam_spaced,6212,6,s6212-e05,8,2,medium,latency_floor,1,2.3801750224,2,0.63372898,0.9593499827,0.2248042515,0.4057312382,0,0
ulam_spaced,6212,7,s6212-e06,11,3,high,token_capacity,1,1.25,1,0.7397599643,0.9597599643,0.1543963995,0.8155155675,0,0
ulam_spaced,6212,8,s6212-e07,13,2,medium,retry_demand,1,2.1900875112,1,0.8070587135,1.1098692148,0.2118550391,0.3448751079,0,0
ulam_spaced,6212,9,s6212-e08,16,3,high,retry_demand,1,2.7644268089,1,0.855826159,1.257557376,0.2800175054,0.3567913836,0,0
ulam_spaced,6212,10,s6212-e09,18,2,low,risk_tolerance,0,0.0,0,1.0574754895,1.0774754895,0.0261621323,0.9272543031,0,0
ulam_spaced,6212,11,s6212-e10,26,8,high,retry_demand,1,1.4411067022,0,0.5387377447,0.781670549,0.1670135944,0.650840671,0,0
ulam_spaced,6212,12,s6212-e11,28,2,high,handoff_depth,2,0.402612213,0,0.6573039626,0.7756174281,0.0838432385,0.9024351973,0,0
ulam_spaced,6212,13,s6212-e12,36,8,low,risk_tolerance,0,0.0824692444,0,0.3878087141,0.4177050234,0.0228631149,0.0180878332,1,0
ulam_spaced,6212,14,s6212-e13,38,2,low,token_capacity,1,0.8506530532,0,0.3512466568,0.4733250232,0.0851521196,0.1057926436,0,0
ulam_spaced,6212,15,s6212-e14,47,9,high,token_capacity,1,0.5314605295,0,0.21702048,0.3507957435,0.0877787785,0.7954788704,0,0
ulam_spaced,6212,16,s6212-e15,48,1,medium,token_capacity,1,3.0743149532,1,0.3216811152,0.7305989096,0.2769041799,0.0591725527,1,0
ulam_spaced,6212,17,s6212-e16,53,5,medium,retry_demand,1,0.1051790469,0,0.4737347822,0.5263562679,0.0363096678,0.9529343256,0,0
ulam_spaced,6212,18,s6212-e17,57,4,high,token_capacity,1,1.4572143099,0,0.3721900863,0.6170558035,0.1658329818,0.1516953678,1,0
ulam_spaced,6212,19,s6212-e18,62,5,low,latency_floor,1,0.604553927,0,0.4001111867,0.492657658,0.065754179,0.4096850977,0,0
ulam_spaced,6212,20,s6212-e19,69,7,medium,memory_horizon,1,0.0053022231,0,0.2686234928,0.3092597596,0.0250630742,0.5157230981,0,0
conflict_aware,6212,1,s6212-e00,1,1,low,handoff_depth,2,0.0,0,0.0,0.02,0.0103,0.6874474606,0,0
conflict_aware,6212,2,s6212-e01,2,1,high,latency_floor,1,0.0,0,0.0183400809,0.0883400809,0.0413251012,0.8419228634,0,0
conflict_aware,6212,3,s6212-e02,7,5,low,retry_demand,1,1.5,1,0.0572814556,0.2572814556,0.1338592218,0.4234135575,0,0
conflict_aware,6212,4,s6212-e03,12,5,low,latency_floor,1,1.25,1,0.1668263841,0.3368263841,0.1150523958,0.2619038596,0,0
conflict_aware,6212,5,s6212-e04,13,1,medium,handoff_depth,2,0.1894645708,0,0.3088711561,0.3716069046,0.0407312692,0.6434534233,0,0
conflict_aware,6212,6,s6212-e05,15,2,medium,latency_floor,1,1.4844463996,1,0.312482914,0.5306164819,0.1467149592,0.4057312382,0,0
conflict_aware,6212,7,s6212-e06,17,2,high,token_capacity,1,1.2575171754,1,0.4461934975,0.6670955586,0.1506078074,0.8155155675,0,0
conflict_aware,6212,8,s6212-e07,20,3,medium,retry_demand,1,1.7422231998,1,0.514400996,0.76346778,0.1708298727,0.3448751079,0,0
conflict_aware,6212,9,s6212-e08,27,7,high,retry_demand,1,1.4180374249,0,0.4162837589,0.6564482498,0.1632897177,0.3567913836,0,0
conflict_aware,6212,10,s6212-e09,28,1,low,risk_tolerance,0,0.0,0,0.6019656993,0.6219656993,0.0193294855,0.9272543031,0,0
conflict_aware,6212,11,s6212-e10,36,8,high,retry_demand,1,1.2687480806,0,0.3109828496,0.5332326193,0.1494983357,0.650840671,0,0
conflict_aware,6212,12,s6212-e11,38,2,high,handoff_depth,2,0.2316489985,0,0.4483933981,0.5461912779,0.066724789,0.9024351973,0,0
conflict_aware,6212,13,s6212-e12,40,2,low,risk_tolerance,0,0.1894645708,0,0.4592902876,0.5020260361,0.0326875562,0.0180878332,1,1
conflict_aware,6212,14,s6212-e13,43,3,low,token_capacity,1,1.6158244992,1,0.3871149938,0.6010139337,0.1482811689,0.1057926436,1,0
conflict_aware,6212,15,s6212-e14,47,4,high,token_capacity,1,1.5023966496,1,0.4249810281,0.675268626,0.1703207614,0.7954788704,0,0
conflict_aware,6212,16,s6212-e15,56,9,medium,token_capacity,1,1.2929739062,0,0.3096120302,0.5047688989,0.131009446,0.0591725527,1,0
conflict_aware,6212,17,s6212-e16,58,2,medium,retry_demand,1,0.2021941307,0,0.4244583576,0.4887216533,0.0435063553,0.9529343256,0,0
conflict_aware,6212,18,s6212-e17,66,8,high,token_capacity,1,0.8232434766,0,0.2443608267,0.4131500438,0.1120567288,0.1516953678,0,0
conflict_aware,6212,19,s6212-e18,68,2,low,latency_floor,1,0.5505485327,0,0.3474163908,0.4334822148,0.0605461158,0.4096850977,0,0
conflict_aware,6212,20,s6212-e19,69,1,medium,memory_horizon,1,0.0208688705,0,0.3975049436,0.4400092081,0.0282696478,0.5157230981,0,0
clustered,6213,1,s6213-e00,1,1,high,risk_tolerance,0,0.0,0,0.0,0.07,0.04105,0.4109184623,0,0
clustered,6213,2,s6213-e01,2,1,medium,token_capacity,1,0.0,0,0.064190283,0.104190283,0.0215628542,0.0691009338,0,0
clustered,6213,3,s6213-e02,3,1,high,memory_horizon,1,0.0,0,0.0955429108,0.1655429108,0.0424831437,0.3626251971,0,0
clustered,6213,4,s6213-e03,4,1,medium,handoff_depth,2,2.8215424115,2,0.1518035185,0.5303886079,0.253679222,0.5464922151,0,0
clustered,6213,5,s6213-e04,5,1,low,token_capacity,1,3.0606090374,2,0.4863684979,0.8736415824,0.2679533467,0.1959502104,1,1
clustered,6213,6,s6213-e05,6,1,medium,handoff_depth,2,4.5245964179,4,0.8011328634,1.3840844335,0.4027289799,0.5099076704,0,0
clustered,6213,7,s6213-e06,7,1,low,memory_horizon,1,3.2533520512,3,1.2692110217,1.6796132678,0.2954623631,0.906715573,0,0
clustered,6213,8,s6213-e07,8,1,low,risk_tolerance,0,1.1367874249,0,1.5402121576,1.6966266486,0.1263923937,0.7064578704,0,0
clustered,6213,9,s6213-e08,9,1,low,risk_tolerance,0,1.8601814964,1,1.5558134966,1.7990352761,0.1858000489,0.7582328276,0,0
clustered,6213,10,s6213-e09,10,1,high,latency_floor,1,0.0,0,1.6497226221,1.7197226221,0.0657958393,0.6160837573,0,0
clustered,6213,11,s6213-e10,11,1,high,latency_floor,1,2.6116516899,1,1.5769925976,1.9603908004,0.2783379972,0.3573041057,0,0
clustered,6213,12,s6213-e11,12,1,high,memory_horizon,1,2.1266760256,1,1.7976862902,2.1228874133,0.2419773932,0.4865128348,0,0
clustered,6213,13,s6213-e12,13,1,high,memory_horizon,1,4.4630307019,1,1.9466963413,2.5522600255,0.4353263565,0.1811013209,1,0
clustered,6213,14,s6213-e13,14,1,high,handoff_depth,2,4.7843919876,2,2.3404327627,2.9845598012,0.467519756,0.6031830947,0,0
clustered,6213,15,s6213-e14,15,1,medium,memory_horizon,1,6.9617454806,3,2.7368534049,3.6122628626,0.6311235814,0.5605436968,1,0
clustered,6213,16,s6213-e15,16,1,medium,token_capacity,1,3.657316221,1,3.3124596501,3.7913375966,0.3694553616,0.8944017688,0,0
clustered,6213,17,s6213-e16,17,1,low,risk_tolerance,0,0.9435080277,0,3.4766719053,3.6098928686,0.1396290352,0.2795936194,0,0
clustered,6213,18,s6213-e17,18,1,medium,handoff_depth,2,6.6464296573,4,3.310286356,4.1478579149,0.6139322413,0.3973895041,1,0
clustered,6213,19,s6213-e18,19,1,low,handoff_depth,2,7.5271542087,4,3.8036024786,4.7268609836,0.65,0.9432234082,0,0
clustered,6213,20,s6213-e19,20,1,low,retry_demand,1,1.6115237662,0,4.3345506337,4.5479334856,0.2071409036,0.5182864613,0,0
random_sparse_a,6213,1,s6213-e00,1,1,high,risk_tolerance,0,0.0,0,0.0,0.07,0.04105,0.4109184623,0,0
