world,mode,seed,declared_horizon,n_f,failed,first_failure_cycle,survival_160,survival_320,mean_active_context_tokens_160,mean_active_context_tokens_320,mean_checkpoint_accuracy_160,mean_checkpoint_accuracy_320,critical_omission_rate_160,critical_omission_rate_320,mean_epsilon_160,mean_epsilon_320,minimum_margin_160,minimum_margin_320,restorations,pruned_tokens,ecc_corrections,external_retrievals,quarantines,final_config_accuracy,final_requirement_accuracy
main,scheduled_prune_80,8114,320,321,0,,1,1,720.66875,727.2875,0.9557291666666666,0.9622395833333334,0.78125,0.75,0.5583577811455391,0.5738099204148666,-0.14960911004659838,-0.14960911004659838,0,240,0,32,0,1.0,1.0
main,fixed_retirement_85,8114,320,321,0,,1,1,699.85625,693.35,0.9765625,0.97265625,0.6875,0.6875,0.5172687734186975,0.5341863018551574,-0.14960911004659838,-0.14960911004659838,3,0,0,48,0,1.0,1.0
main,telemetry_breaker,8114,320,321,0,,1,1,681.85625,668.315625,0.9791666666666666,0.9791666666666666,0.625,0.609375,0.4446796763318299,0.44436251553026657,-0.14960911004659838,-0.14960911004659838,5,0,0,57,0,1.0,1.0
main,ecc_digest,8114,320,321,0,,1,1,728.54375,738.725,0.9921875,0.9856770833333334,0.65625,0.65625,0.5286860399014736,0.567739553802629,0.11467056923654162,-0.09174295847690983,0,0,4,32,0,1.0,1.0
main,restoration_stack,8114,320,321,0,,1,1,686.41875,672.73125,0.9921875,0.9895833333333334,0.65625,0.609375,0.4284390869227782,0.4416615065433579,0.29073295723970616,0.17317939449767772,4,240,4,52,0,1.0,1.0
main,sham_retirement_85,8114,320,321,0,,1,1,699.85625,693.35,0.9557291666666666,0.9622395833333334,0.78125,0.75,0.5773141896134318,0.5979338849841167,-0.14960911004659838,-0.14960911004659838,3,0,0,32,0,1.0,1.0
pressure_disabled_null,capsule_baseline,8114,320,321,0,,1,1,728.54375,738.725,0.984375,0.9778645833333334,0.6875,0.6875,0.09305214554704558,0.10131897261436847,0.5434384429280008,0.4203253252370035,0,0,0,31,0,1.0,1.0
pressure_disabled_null,restoration_stack,8114,320,321,0,,1,1,720.66875,727.2875,0.9947916666666666,0.98828125,0.625,0.625,0.08581647054058841,0.09421490447040205,0.5836326964112281,0.4228100699207864,0,240,3,31,0,1.0,1.0
main,capsule_baseline,8115,320,65,1,65,0,0,736.10625,745.78125,0.8880208333333334,0.9309895833333334,0.8125,0.84375,0.6352317806789501,0.7006478326582559,-0.3617906830370614,-0.3617906830370614,0,0,0,30,1,1.0,1.0
main,scheduled_prune_80,8115,320,65,1,65,0,0,728.23125,734.34375,0.8880208333333334,0.9309895833333334,0.8125,0.84375,0.6132551176538354,0.6728005344996032,-0.3130543426778496,-0.3130543426778496,0,240,0,30,1,1.0,1.0
main,fixed_retirement_85,8115,320,65,1,65,0,0,703.575,698.09375,0.8880208333333334,0.9309895833333334,0.75,0.734375,0.571213379463315,0.5888815123711916,-0.10423676689683647,-0.10423676689683647,3,0,0,46,1,1.0,1.0
main,telemetry_breaker,8115,320,321,0,,1,1,647.5125,627.953125,0.9635416666666666,0.97265625,0.75,0.796875,0.44991940492091176,0.45264198638473474,0.22959432983282213,0.20380375089133984,8,0,0,78,4,1.0,1.0
main,ecc_digest,8115,320,65,1,65,0,0,736.10625,745.78125,0.9401041666666666,0.9596354166666666,0.71875,0.71875,0.5808099942525107,0.6159761160176921,-0.30204503027836926,-0.30204503027836926,0,0,10,29,1,1.0,1.0
main,restoration_stack,8115,320,321,0,,1,1,644.8,625.04375,0.9895833333333334,0.984375,0.59375,0.609375,0.41801328156142636,0.42315838720642,0.2780438541699517,0.17018919404060795,8,240,6,76,3,1.0,1.0
main,sham_retirement_85,8115,320,65,1,65,0,0,703.575,698.09375,0.8880208333333334,0.9309895833333334,0.8125,0.84375,0.6352317806789501,0.7006478326582559,-0.3164137599601382,-0.3164137599601382,3,0,0,30,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8115,320,65,1,65,0,0,736.10625,745.78125,0.8880208333333334,0.9270833333333334,0.8125,0.84375,0.10971655276578404,0.11563997182721239,0.30079357517521155,0.30079357517521155,0,0,0,30,1,1.0,1.0
pressure_disabled_null,restoration_stack,8115,320,65,1,65,0,0,728.23125,734.34375,0.9401041666666666,0.9583333333333334,0.71875,0.71875,0.0984340016115695,0.10179170724726913,0.31033709365377815,0.31033709365377815,0,240,9,29,1,1.0,1.0
main,capsule_baseline,8116,320,105,1,105,0,0,730.375,742.41875,0.8385416666666666,0.890625,0.75,0.8125,0.6881843420895556,0.6895734051526976,-0.4172486160415769,-0.4172486160415769,0,0,0,30,2,1.0,1.0
main,scheduled_prune_80,8116,320,105,1,105,0,0,722.5,730.98125,0.8385416666666666,0.890625,0.75,0.8125,0.6716502461589966,0.6612519503501699,-0.4100433134271626,-0.4100433134271626,0,240,0,30,2,1.0,1.0
main,fixed_retirement_85,8116,320,115,1,115,0,0,700.09375,695.684375,0.8697916666666666,0.9114583333333334,0.65625,0.71875,0.6094317882507165,0.5919537238044202,-0.2263912382746167,-0.2263912382746167,3,0,0,48,2,1.0,1.0
main,telemetry_breaker,8116,320,115,1,115,0,0,627.61875,639.315625,0.890625,0.9244791666666666,0.65625,0.703125,0.48027112946643785,0.46278722519801363,-0.0968585898082246,-0.0968585898082246,8,0,0,76,3,1.0,1.0
main,ecc_digest,8116,320,105,1,105,0,0,730.375,742.41875,0.9166666666666666,0.9479166666666666,0.5625,0.59375,0.619472336492324,0.6134243179085684,-0.39150430750167087,-0.39150430750167087,0,0,8,31,2,1.0,1.0
main,restoration_stack,8116,320,115,1,115,0,0,652.5,655.021875,0.9427083333333334,0.9635416666666666,0.53125,0.5625,0.45086898436935474,0.4391484897743676,0.22007728219750744,0.22007728219750744,7,240,9,72,3,1.0,1.0
main,sham_retirement_85,8116,320,105,1,105,0,0,700.09375,695.684375,0.8385416666666666,0.890625,0.75,0.8125,0.6881843420895556,0.6895734051526976,-0.4172486160415769,-0.4172486160415769,3,0,0,30,2,1.0,1.0
pressure_disabled_null,capsule_baseline,8116,320,115,1,115,0,0,730.375,742.41875,0.8619791666666666,0.9049479166666666,0.84375,0.8125,0.10846160497165917,0.11186680697310432,0.378988940503337,0.378988940503337,0,0,0,30,2,1.0,1.0
pressure_disabled_null,restoration_stack,8116,320,115,1,115,0,0,722.5,730.98125,0.953125,0.96875,0.46875,0.53125,0.09257616443097741,0.09633003488156036,0.5252090154413187,0.5252090154413187,0,240,8,31,2,1.0,1.0
main,capsule_baseline,8117,320,30,1,30,0,0,730.51875,738.075,0.9296875,0.9505208333333334,0.75,0.75,0.5590885231853027,0.6155277640734822,-0.0668640726790175,-0.1943293155253949,0,0,0,30,1,1.0,1.0
main,scheduled_prune_80,8117,320,30,1,30,0,0,722.64375,726.6375,0.9296875,0.9557291666666666,0.75,0.734375,0.5411570669221291,0.5774001216188076,-0.0668640726790175,-0.15210755667869735,0,240,0,30,1,1.0,1.0
main,fixed_retirement_85,8117,320,30,1,30,0,0,699.8625,692.8875,0.9296875,0.9557291666666666,0.71875,0.6875,0.5174222571862277,0.5432447390954285,-0.0668640726790175,-0.09451888312642787,3,0,0,47,1,1.0,1.0
main,telemetry_breaker,8117,320,30,1,30,0,0,671.425,656.0625,0.9401041666666666,0.9622395833333334,0.625,0.59375,0.4147726329522602,0.4362235322556627,-0.0668640726790175,-0.0668640726790175,7,0,0,66,2,1.0,1.0
main,ecc_digest,8117,320,321,0,,1,1,730.51875,738.075,0.9609375,0.9739583333333334,0.71875,0.671875,0.5244125533388581,0.5703285210293031,0.21643613578077348,-0.04354042514444978,0,0,6,30,1,1.0,1.0
main,restoration_stack,8117,320,321,0,,1,1,673.55,679.265625,0.9661458333333334,0.9765625,0.6875,0.609375,0.4290624915148665,0.43718624443097875,0.2787780999651681,0.034035685255600745,5,240,5,58,1,1.0,1.0
main,sham_retirement_85,8117,320,30,1,30,0,0,699.8625,692.8875,0.9296875,0.9505208333333334,0.75,0.75,0.5590885231853027,0.6155277640734822,-0.0668640726790175,-0.1943293155253949,3,0,0,30,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8117,320,30,1,30,0,0,730.51875,738.075,0.9322916666666666,0.9596354166666666,0.75,0.71875,0.09860247574325155,0.10598757748327185,0.5437318728869338,0.35471905839879914,0,0,0,30,1,1.0,1.0
pressure_disabled_null,restoration_stack,8117,320,321,0,,1,1,722.64375,726.6375,0.9609375,0.9765625,0.71875,0.640625,0.09158301451334479,0.095898313595424,0.5782600579937303,0.5228480063765473,0,240,5,30,1,1.0,1.0
main,capsule_baseline,8118,320,95,1,95,0,0,726.90625,737.55625,0.9114583333333334,0.9166666666666666,0.84375,0.8125,0.6405737828082464,0.6703264369623612,-0.14618703964229174,-0.29987617546150624,0,0,0,31,1,0.9166666666666666,0.8333333333333334
main,scheduled_prune_80,8118,320,321,0,,1,1,719.03125,726.11875,0.921875,0.921875,0.84375,0.8125,0.6066240611808252,0.6362622359871009,0.03414393314149111,-0.2993675062837813,0,240,0,31,1,0.9166666666666666,0.8333333333333334
main,fixed_retirement_85,8118,320,321,0,,1,1,695.3125,689.86875,0.921875,0.9231770833333334,0.8125,0.78125,0.5801602824631578,0.587459038083993,0.03414393314149111,-0.2949115545638301,3,0,0,48,1,0.9166666666666666,0.8333333333333334
main,telemetry_breaker,8118,320,321,0,,1,1,646.75625,642.4875,0.9296875,0.93359375,0.6875,0.6875,0.47250750081332127,0.4623198398708556,0.08579711041079385,0.08579711041079385,8,0,0,77,2,1.0,1.0
main,ecc_digest,8118,320,321,0,,1,1,726.90625,737.55625,0.953125,0.9557291666666666,0.6875,0.6875,0.5732515288919322,0.6069329481053003,0.06955461069662416,-0.27962823992874375,0,0,9,31,1,1.0,1.0
main,restoration_stack,8118,320,321,0,,1,1,629.36875,631.753125,0.9635416666666666,0.96484375,0.53125,0.5625,0.42230783376948927,0.4310213148489342,0.11214555339263221,0.11214555339263221,7,240,6,71,1,1.0,1.0
main,sham_retirement_85,8118,320,95,1,95,0,0,695.3125,689.86875,0.9114583333333334,0.9166666666666666,0.84375,0.8125,0.6405737828082464,0.6703264369623612,-0.10211780887306077,-0.29987617546150624,3,0,0,31,1,0.9166666666666666,0.8333333333333334
pressure_disabled_null,capsule_baseline,8118,320,321,0,,1,1,726.90625,737.55625,0.9427083333333334,0.9375,0.84375,0.796875,0.10685573841079285,0.11184508183990816,0.5265331053610243,0.5265331053610243,0,0,0,31,1,1.0,1.0
pressure_disabled_null,restoration_stack,8118,320,321,0,,1,1,719.03125,726.11875,0.96875,0.96875,0.59375,0.578125,0.0929698677842336,0.09651935397360263,0.6479472391828895,0.6479472391828895,0,240,8,31,1,1.0,1.0
main,capsule_baseline,8119,320,321,0,,1,1,738.0625,739.73125,0.9505208333333334,0.9518229166666666,0.6875,0.75,0.6176136272813919,0.6591663861913374,-0.09476502503352591,-0.1641487822900325,0,0,0,31,1,1.0,1.0
main,scheduled_prune_80,8119,320,321,0,,1,1,730.1875,728.29375,0.9505208333333334,0.9518229166666666,0.6875,0.75,0.6004500349691692,0.6293597799075588,-0.09292081991556445,-0.16351202188660818,0,240,0,31,1,1.0,1.0
main,fixed_retirement_85,8119,320,321,0,,1,1,707.78125,693.325,0.9557291666666666,0.9544270833333334,0.6875,0.75,0.565821152079472,0.5896330190695191,-0.08047949714869307,-0.16146827340977055,3,0,0,49,1,1.0,1.0
main,telemetry_breaker,8119,320,321,0,,1,1,653.71875,627.846875,0.9609375,0.9752604166666666,0.59375,0.609375,0.4528661697015745,0.43378528216971446,0.012564561042171407,0.012564561042171407,8,0,0,77,0,1.0,1.0
main,ecc_digest,8119,320,321,0,,1,1,738.0625,739.73125,0.9713541666666666,0.9778645833333334,0.625,0.578125,0.5807148403060725,0.5838557499597721,0.08903782267688887,-0.01809918641567476,0,0,8,31,0,1.0,1.0
main,restoration_stack,8119,320,321,0,,1,1,645.84375,651.028125,0.9817708333333334,0.98828125,0.46875,0.453125,0.4271363000940453,0.4316826287567169,0.18585322075394273,0.18585322075394273,6,240,8,66,0,1.0,1.0
main,sham_retirement_85,8119,320,321,0,,1,1,707.78125,693.325,0.9505208333333334,0.9518229166666666,0.6875,0.75,0.6176136272813919,0.6591663861913374,-0.09476502503352591,-0.1641487822900325,3,0,0,31,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8119,320,321,0,,1,1,738.0625,739.73125,0.9635416666666666,0.9635416666666666,0.625,0.625,0.10223348946960265,0.10668035531715307,0.4591434501621733,0.3682656387728409,0,0,0,31,0,1.0,1.0
pressure_disabled_null,restoration_stack,8119,320,321,0,,1,1,730.1875,728.29375,0.984375,0.984375,0.53125,0.5,0.09264360535883942,0.09511916284118098,0.5644722674836229,0.3744186510727703,0,240,7,31,0,1.0,1.0
main,capsule_baseline,8120,320,321,0,,1,1,738.2625,746.8,0.9427083333333334,0.9466145833333334,0.9375,0.890625,0.6399821691102785,0.675557551074255,-0.1549661117385539,-0.1549661117385539,0,0,0,29,1,1.0,1.0
main,scheduled_prune_80,8120,320,321,0,,1,1,730.3875,735.3625,0.9427083333333334,0.9466145833333334,0.9375,0.890625,0.6221820413759767,0.6446262430874616,-0.1544998345821733,-0.1544998345821733,0,240,0,29,1,1.0,1.0
main,fixed_retirement_85,8120,320,321,0,,1,1,707.60625,699.534375,0.9427083333333334,0.94921875,0.84375,0.8125,0.5991280996687951,0.5945844136191417,-0.15334381733216662,-0.15334381733216662,3,0,0,45,1,1.0,1.0
main,telemetry_breaker,8120,320,321,0,,1,1,647.7125,668.853125,0.96875,0.97265625,0.875,0.78125,0.49002879412931133,0.4889656013838068,-0.06933536194248369,-0.06933536194248369,6,0,0,63,1,1.0,1.0
main,ecc_digest,8120,320,321,0,,1,1,738.2625,746.8,0.9791666666666666,0.9739583333333334,0.71875,0.6875,0.5650303539768264,0.5943763275831926,0.11175776166134144,0.11175776166134144,0,0,11,29,1,1.0,1.0
main,restoration_stack,8120,320,321,0,,1,1,643.34375,652.759375,0.984375,0.9869791666666666,0.6875,0.65625,0.43921293909562664,0.43808489121266786,0.17375454648347288,0.17375454648347288,6,240,9,65,1,1.0,1.0
main,sham_retirement_85,8120,320,321,0,,1,1,707.60625,699.534375,0.9427083333333334,0.9466145833333334,0.9375,0.890625,0.6399821691102785,0.6722196154979577,-0.1549661117385539,-0.1549661117385539,3,0,0,29,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8120,320,321,0,,1,1,738.2625,746.8,0.9427083333333334,0.9583333333333334,0.9375,0.859375,0.11111767610119794,0.115987101271059,0.3720497722655074,0.3720497722655074,0,0,0,29,1,1.0,1.0
pressure_disabled_null,restoration_stack,8120,320,321,0,,1,1,730.3875,735.3625,0.984375,0.984375,0.6875,0.671875,0.09377199083240048,0.09825434142088602,0.5669275149369478,0.5669275149369478,0,240,11,29,1,1.0,1.0
main,capsule_baseline,8121,320,321,0,,1,1,734.475,742.709375,0.9635416666666666,0.9518229166666666,0.625,0.734375,0.5826966317851183,0.6550738250163085,-0.018539967087299214,-0.1782315561083314,0,0,0,31,0,1.0,1.0
main,scheduled_prune_80,8121,320,321,0,,1,1,726.6,731.271875,0.9635416666666666,0.9518229166666666,0.625,0.734375,0.5665469249961045,0.6309633146427371,-0.018539967087299214,-0.17632055001708014,0,240,0,31,0,1.0,1.0
main,fixed_retirement_85,8121,320,321,0,,1,1,705.13125,696.85,0.9635416666666666,0.9596354166666666,0.625,0.6875,0.546175093355234,0.5797852250570793,-0.018539967087299214,-0.16135949654955062,3,0,0,49,1,1.0,1.0
main,telemetry_breaker,8121,320,321,0,,1,1,681.075,668.71875,0.9661458333333334,0.9583333333333334,0.5,0.609375,0.47435060062744866,0.481432481116664,-0.018539967087299214,-0.018539967087299214,8,0,0,74,0,1.0,1.0
main,ecc_digest,8121,320,321,0,,1,1,734.475,742.709375,0.9791666666666666,0.9674479166666666,0.53125,0.6875,0.5389279015882475,0.6178467328828192,0.10183306073238108,-0.1603769450729522,0,0,7,31,0,1.0,1.0
main,restoration_stack,8121,320,321,0,,1,1,646.8875,636.25,0.9817708333333334,0.97265625,0.46875,0.578125,0.42833730841169054,0.4521284494534557,0.15474304501379066,0.0036589254517247483,7,240,6,69,0,1.0,1.0
main,sham_retirement_85,8121,320,321,0,,1,1,705.13125,696.85,0.9635416666666666,0.9518229166666666,0.625,0.734375,0.5826966317851183,0.6550738250163085,-0.018539967087299214,-0.1782315561083314,3,0,0,31,0,1.0,1.0
pressure_disabled_null,capsule_baseline,8121,320,321,0,,1,1,734.475,742.709375,0.9661458333333334,0.953125,0.625,0.734375,0.09760648432896206,0.11350263165927361,0.5456162967986253,0.37095338151880897,0,0,0,31,0,1.0,1.0
pressure_disabled_null,restoration_stack,8121,320,321,0,,1,1,726.6,731.271875,0.9817708333333334,0.96875,0.5,0.671875,0.08984216949199583,0.10395345413992127,0.5483390520106594,0.374486265457038,0,240,7,31,0,1.0,1.0
main,capsule_baseline,8122,320,265,1,265,1,0,732.26875,744.784375,0.9713541666666666,0.9401041666666666,0.75,0.765625,0.5947415083242045,0.693527082979388,0.05403176400356635,-0.52087773745337,0,0,0,28,1,1.0,1.0
main,scheduled_prune_80,8122,320,265,1,265,1,0,724.39375,733.346875,0.9713541666666666,0.9401041666666666,0.75,0.765625,0.5755956609091489,0.6655514513583214,0.0626324180732537,-0.5119424954157612,0,240,0,28,1,1.0,1.0
main,fixed_retirement_85,8122,320,321,0,,1,1,700.39375,696.425,0.9713541666666666,0.9635416666666666,0.75,0.703125,0.5515369018224988,0.57227487087507,0.08292203967572853,0.043533239564574,3,0,0,46,1,1.0,1.0
main,telemetry_breaker,8122,320,321,0,,1,1,658.1125,652.65,0.9765625,0.9830729166666666,0.6875,0.609375,0.46148314609824304,0.46243731718984693,0.12473663251114842,0.12473663251114842,7,0,0,70,1,1.0,1.0
main,ecc_digest,8122,320,265,1,265,1,0,732.26875,744.784375,0.984375,0.9466145833333334,0.6875,0.71875,0.5668883460197296,0.6661037485983815,0.17414518166647475,-0.5192858126421425,0,0,6,28,1,1.0,1.0
main,restoration_stack,8122,320,321,0,,1,1,650.55,645.16875,0.984375,0.9895833333333334,0.65625,0.578125,0.4298407976018435,0.4281479466874476,0.255306656185745,0.22796011416320794,7,240,4,69,1,1.0,1.0
main,sham_retirement_85,8122,320,265,1,265,1,0,700.39375,696.425,0.9713541666666666,0.9401041666666666,0.75,0.765625,0.5947415083242045,0.693527082979388,0.05403176400356635,-0.52087773745337,3,0,0,28,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8122,320,321,0,,1,1,732.26875,744.784375,0.9713541666666666,0.9583333333333334,0.75,0.71875,0.1058178308236037,0.11456798056608183,0.5158298788357153,0.1848427140239428,0,0,0,28,1,1.0,1.0
pressure_disabled_null,restoration_stack,8122,320,321,0,,1,1,724.39375,733.346875,0.984375,0.96484375,0.6875,0.6875,0.09628137978702721,0.10524702933106622,0.591134852096572,0.19075053729808422,0,240,5,28,1,1.0,1.0
main,capsule_baseline,8123,320,125,1,125,0,0,733.175,738.58125,0.8489583333333334,0.8841145833333334,0.84375,0.921875,0.6828159595624091,0.744923897374272,-0.3343932262962288,-0.3343932262962288,0,0,0,31,1,1.0,1.0
main,scheduled_prune_80,8123,320,125,1,125,0,0,725.3,727.14375,0.8489583333333334,0.8841145833333334,0.84375,0.921875,0.6602759759804021,0.7121631688457605,-0.3337998082245317,-0.3337998082245317,0,240,0,31,1,1.0,1.0
main,fixed_retirement_85,8123,320,125,1,125,0,0,700.3625,691.4875,0.8671875,0.8958333333333334,0.84375,0.890625,0.6151620951233164,0.6545993585641778,-0.07474403478462732,-0.2111820785723344,3,0,0,49,1,1.0,1.0
main,telemetry_breaker,8123,320,321,0,,1,1,641.0,624.7375,0.9036458333333334,0.9166666666666666,0.71875,0.78125,0.45788602419997515,0.4731371096493494,0.1408841222035082,-0.11974147180301009,9,0,0,81,1,1.0,1.0
main,ecc_digest,8123,320,125,1,125,0,0,733.175,738.58125,0.9114583333333334,0.93359375,0.84375,0.84375,0.6282639400618634,0.661544994130893,-0.0631387925787612,-0.1747636091321627,0,0,11,32,1,1.0,1.0
main,restoration_stack,8123,320,321,0,,1,1,603.3375,617.659375,0.96875,0.9674479166666666,0.6875,0.671875,0.4293576370377378,0.43918144837994477,0.32248407773939225,-0.10656282585683918,8,240,8,77,1,1.0,1.0
main,sham_retirement_85,8123,320,125,1,125,0,0,700.3625,691.4875,0.8489583333333334,0.8841145833333334,0.84375,0.921875,0.6828159595624091,0.744923897374272,-0.3343932262962288,-0.3343932262962288,3,0,0,31,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8123,320,321,0,,1,1,733.175,738.58125,0.8880208333333334,0.9036458333333334,0.84375,0.921875,0.11496850319953111,0.12548063495331924,0.4662077690434655,0.3676774978920654,0,0,0,32,1,1.0,1.0
pressure_disabled_null,restoration_stack,8123,320,321,0,,1,1,725.3,727.14375,0.9322916666666666,0.9440104166666666,0.84375,0.8125,0.10404640855680584,0.10832134289897732,0.5257619038941969,0.37445053004980733,0,240,11,33,1,1.0,1.0
main,capsule_baseline,8124,320,321,0,,1,1,737.1125,742.5875,0.8828125,0.9075520833333334,0.90625,0.78125,0.6557156510354416,0.6605494290350801,-0.17816863741809197,-0.3709823142275941,0,0,0,34,0,1.0,1.0
main,scheduled_prune_80,8124,320,321,0,,1,1,729.2375,731.15,0.8828125,0.9231770833333334,0.90625,0.765625,0.6324028438717593,0.5996761518736266,-0.17816863741809197,-0.17816863741809197,0,240,0,34,0,1.0,1.0
