world,mode,schedule,seed,horizon_ticks,n_f_ticks,failed,first_failure_tick,disturbances_at_failure,final_disturbances_seen,mean_checkpoint_accuracy,minimum_checkpoint_accuracy,critical_omission_events,mean_critical_omissions,peak_critical_omissions,mean_active_context_tokens,peak_active_context_tokens,peak_instantaneous_rate,peak_rolling_rate_burden,synthetic_damage_auc,total_token_work,final_config_accuracy,final_requirement_accuracy
rate_disabled_null,verified_capsule,sudden_burst,8280,160,102,1,102,15,20,0.9895833333,0.8333333333,1,0.125,2,375.63125,564,0.8333333333,9.3856157355,607.4935963017,3490,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8280,160,115,1,115,15,20,0.9895833333,0.8333333333,1,0.0625,1,396.1875,564,0.3333333333,5.7754981979,132.6237987429,3490,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8281,160,161,0,,,20,0.96875,0.8333333333,3,0.1875,1,615.325,1090,0.1666666667,3.4354765704,38.4171828282,3500,1.0,1.0
rate_sensitive,continuous_history,steady_load,8281,160,161,0,,,20,0.96875,0.8333333333,3,0.1875,1,614.9625,1090,0.1666666667,3.6845918515,46.5214255573,3500,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8281,160,62,1,62,10,20,0.9375,0.8333333333,6,0.375,1,614.05625,1090,0.8333333333,9.8465957582,596.6731395317,3500,0.8333333333,0.8333333333
rate_sensitive,continuous_history,burst_recovery,8281,160,161,0,,,20,0.96875,0.8333333333,3,0.1875,1,632.09375,1090,0.3333333333,5.7,115.62424278,3500,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8281,160,161,0,,,20,1.0,1.0,0,0.0,0,362.5125,544,0.1666666667,3.4354765704,34.4171828282,3500,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8281,160,161,0,,,20,0.9947916667,0.9166666667,2,0.125,1,362.15,544,0.1666666667,3.6845918515,44.2714255573,3500,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8281,160,161,0,,,20,0.9947916667,0.9166666667,1,0.0625,1,361.24375,544,0.8333333333,9.8465957582,583.6731395317,3500,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8281,160,161,0,,,20,1.0,1.0,0,0.0,0,379.28125,544,0.3333333333,5.7,110.62424278,3500,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8281,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,377.6375,564,0.1666666667,3.4354765704,35.9171828282,3500,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8281,160,94,1,94,12,20,0.96875,0.8333333333,3,0.1875,1,377.275,564,0.1666666667,3.6845918515,46.0214255573,3500,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8281,160,60,1,60,8,20,0.953125,0.6666666667,4,0.375,2,376.36875,564,0.8333333333,9.8465957582,597.4231395317,3500,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8281,160,61,1,61,9,20,0.9739583333,0.8333333333,3,0.1875,1,394.40625,564,0.3333333333,5.7,116.87424278,3500,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8281,160,68,1,68,9,20,0.6354166667,0.4166666667,15,1.75,3,615.325,1090,0.1666666667,3.4354765704,101.4171828282,3500,0.4166666667,0.5
rate_disabled_null,continuous_history,steady_load,8281,160,66,1,66,9,20,0.6354166667,0.4166666667,15,1.75,3,614.9625,1090,0.1666666667,3.6845918515,108.2714255573,3500,0.4166666667,0.5
rate_disabled_null,continuous_history,sudden_burst,8281,160,61,1,61,9,20,0.640625,0.4166666667,15,1.75,3,614.05625,1090,0.8333333333,9.8465957582,648.4231395317,3500,0.4166666667,0.5
rate_disabled_null,continuous_history,burst_recovery,8281,160,61,1,61,9,20,0.6197916667,0.4166666667,16,1.875,3,632.09375,1090,0.3333333333,5.7,182.37424278,3500,0.4166666667,0.5
rate_disabled_null,ordinary_summary,slow_drip,8281,160,116,1,116,15,20,0.8333333333,0.6666666667,11,1.0,2,362.5125,544,0.1666666667,3.4354765704,70.1671828282,3500,0.6666666667,0.6666666667
rate_disabled_null,ordinary_summary,steady_load,8281,160,112,1,112,15,20,0.8333333333,0.6666666667,11,1.0,2,362.15,544,0.1666666667,3.6845918515,78.5214255573,3500,0.6666666667,0.6666666667
rate_disabled_null,ordinary_summary,sudden_burst,8281,160,102,1,102,15,20,0.8229166667,0.6666666667,11,1.0625,2,361.24375,544,0.8333333333,9.8465957582,622.4231395317,3500,0.6666666667,0.6666666667
rate_disabled_null,ordinary_summary,burst_recovery,8281,160,115,1,115,15,20,0.8333333333,0.6666666667,11,1.0,2,379.28125,544,0.3333333333,5.7,146.62424278,3500,0.6666666667,0.6666666667
rate_disabled_null,verified_capsule,slow_drip,8281,160,68,1,68,9,20,0.90625,0.5,7,0.5,2,377.6375,564,0.1666666667,3.4354765704,55.6671828282,3500,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8281,160,66,1,66,9,20,0.90625,0.5,7,0.5,2,377.275,564,0.1666666667,3.6845918515,62.5214255573,3500,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8281,160,61,1,61,9,20,0.9166666667,0.5,6,0.4375,2,376.36875,564,0.8333333333,9.8465957582,602.6731395317,3500,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8281,160,61,1,61,9,20,0.90625,0.5,7,0.5,2,394.40625,564,0.3333333333,5.7,133.37424278,3500,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8282,160,161,0,,,20,0.9583333333,0.8333333333,4,0.25,1,590.825,1050,0.1666666667,3.4150831544,45.1094040173,3460,1.0,1.0
rate_sensitive,continuous_history,steady_load,8282,160,161,0,,,20,0.9583333333,0.8333333333,4,0.25,1,591.4625,1050,0.1666666667,3.7485489973,56.2324353642,3460,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8282,160,100,1,100,13,20,0.953125,0.75,4,0.3125,2,593.05625,1050,0.8333333333,8.6154121554,568.5164388904,3460,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8282,160,161,0,,,20,0.9791666667,0.8333333333,2,0.125,1,606.625,1050,0.3333333333,5.7434325491,119.3303927912,3460,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8282,160,161,0,,,20,0.96875,0.8333333333,3,0.1875,1,353.5125,510,0.1666666667,3.4150831544,41.6094040173,3460,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8282,160,161,0,,,20,0.9583333333,0.8333333333,4,0.25,1,354.15,510,0.1666666667,3.7485489973,56.7324353642,3460,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8282,160,61,1,61,9,20,0.9166666667,0.6666666667,7,0.5,2,355.74375,510,0.8333333333,8.6154121554,576.5164388904,3460,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8282,160,161,0,,,20,0.9583333333,0.8333333333,4,0.25,1,369.3125,510,0.3333333333,5.7434325491,124.3303927912,3460,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8282,160,84,1,84,11,20,0.9583333333,0.8333333333,5,0.3125,1,368.6375,530,0.1666666667,3.4150831544,48.1094040173,3460,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8282,160,88,1,88,11,20,0.9583333333,0.8333333333,5,0.3125,1,369.275,530,0.1666666667,3.7485489973,59.2324353642,3460,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8282,160,61,1,61,9,20,0.90625,0.5833333333,7,0.625,2,370.86875,530,0.8333333333,8.6154121554,582.0164388904,3460,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8282,160,85,1,85,11,20,0.9375,0.8333333333,7,0.4375,1,384.4375,530,0.3333333333,5.7434325491,132.5803927912,3460,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8282,160,161,0,,,20,0.8958333333,0.8333333333,10,0.625,1,590.825,1050,0.1666666667,3.4150831544,57.3594040173,3460,0.8333333333,0.8333333333
rate_disabled_null,continuous_history,steady_load,8282,160,161,0,,,20,0.8958333333,0.8333333333,10,0.625,1,591.4625,1050,0.1666666667,3.7485489973,68.9824353642,3460,0.8333333333,0.8333333333
rate_disabled_null,continuous_history,sudden_burst,8282,160,161,0,,,20,0.8958333333,0.8333333333,10,0.625,1,593.05625,1050,0.8333333333,8.6154121554,581.0164388904,3460,0.8333333333,0.8333333333
rate_disabled_null,continuous_history,burst_recovery,8282,160,161,0,,,20,0.8958333333,0.8333333333,10,0.625,1,606.625,1050,0.3333333333,5.7434325491,139.5803927912,3460,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,slow_drip,8282,160,156,1,156,20,20,0.8229166666,0.5,15,1.0,2,353.5125,510,0.1666666667,3.4150831544,70.6094040173,3460,0.5,0.6666666667
rate_disabled_null,ordinary_summary,steady_load,8282,160,152,1,152,20,20,0.8229166666,0.5,15,1.0,2,354.15,510,0.1666666667,3.7485489973,82.7324353642,3460,0.5,0.6666666667
rate_disabled_null,ordinary_summary,sudden_burst,8282,160,142,1,142,20,20,0.8020833333,0.5,15,1.0625,2,355.74375,510,0.8333333333,8.6154121554,596.0164388904,3460,0.5,0.6666666667
rate_disabled_null,ordinary_summary,burst_recovery,8282,160,155,1,155,20,20,0.8229166666,0.5,15,1.0,2,369.3125,510,0.3333333333,5.7434325491,151.3303927912,3460,0.5,0.6666666667
rate_disabled_null,verified_capsule,slow_drip,8282,160,161,0,,,20,0.9583333333,0.8333333333,4,0.25,1,368.6375,530,0.1666666667,3.4150831544,48.1094040173,3460,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8282,160,161,0,,,20,0.9583333333,0.8333333333,4,0.25,1,369.275,530,0.1666666667,3.7485489973,58.2324353642,3460,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8282,160,161,0,,,20,0.9583333333,0.8333333333,4,0.25,1,370.86875,530,0.8333333333,8.6154121554,566.5164388904,3460,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8282,160,161,0,,,20,0.9375,0.8333333333,6,0.375,1,384.4375,530,0.3333333333,5.7434325491,131.5803927912,3460,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8283,160,161,0,,,20,0.96875,0.9166666667,8,0.5,1,607.725,1090,0.1666666667,3.4206238952,50.5024074634,3500,0.9166666667,0.8333333333
rate_sensitive,continuous_history,steady_load,8283,160,161,0,,,20,0.9583333333,0.8333333333,9,0.5625,1,607.6375,1090,0.1666666667,3.7723152882,62.8251221348,3500,0.9166666667,0.8333333333
rate_sensitive,continuous_history,sudden_burst,8283,160,20,1,20,3,20,0.9375,0.5833333333,8,0.5625,2,607.41875,1090,0.8333333333,8.8273,601.4242538841,3500,0.9166666667,0.8333333333
rate_sensitive,continuous_history,burst_recovery,8283,160,161,0,,,20,0.9739583333,0.9166666667,6,0.375,1,623.18125,1090,0.3333333333,5.7845791746,130.1234429209,3500,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8283,160,52,1,52,7,20,0.984375,0.8333333333,2,0.125,1,361.4125,547,0.1666666667,3.4206238952,39.5024074634,3500,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8283,160,54,1,54,7,20,0.9947916667,0.9166666667,1,0.0625,1,361.325,547,0.1666666667,3.7723152882,47.5751221348,3500,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8283,160,20,1,20,3,20,0.953125,0.6666666667,4,0.25,1,361.10625,547,0.8333333333,8.8273,589.4242538841,3500,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8283,160,46,1,46,7,20,0.9947916667,0.9166666667,1,0.0625,1,376.86875,547,0.3333333333,5.7845791746,119.8734429209,3500,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8283,160,84,1,84,11,20,0.984375,0.8333333333,5,0.625,3,376.5375,567,0.1666666667,3.4206238952,57.7524074634,3500,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8283,160,88,1,88,11,20,0.9739583333,0.8333333333,6,0.6875,3,376.45,567,0.1666666667,3.7723152882,68.0751221348,3500,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8283,160,21,1,21,4,20,0.96875,0.8333333333,7,0.75,3,376.23125,567,0.8333333333,8.8273,610.9242538841,3500,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8283,160,85,1,85,11,20,0.984375,0.8333333333,5,0.625,3,391.99375,567,0.3333333333,5.7845791746,139.6234429209,3500,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8283,160,92,1,92,12,20,0.8072916667,0.5833333333,8,1.375,3,607.725,1090,0.1666666667,3.4206238952,85.0024074634,3500,0.5833333333,0.5
rate_disabled_null,continuous_history,steady_load,8283,160,94,1,94,12,20,0.8072916667,0.5833333333,8,1.375,3,607.6375,1090,0.1666666667,3.7723152882,94.8251221348,3500,0.5833333333,0.5
rate_disabled_null,continuous_history,sudden_burst,8283,160,99,1,99,12,20,0.8177083333,0.5833333333,7,1.3125,3,607.41875,1090,0.8333333333,8.8273,628.1742538841,3500,0.5833333333,0.5
rate_disabled_null,continuous_history,burst_recovery,8283,160,86,1,86,12,20,0.796875,0.5833333333,8,1.4375,3,623.18125,1090,0.3333333333,5.7845791746,168.1234429209,3500,0.5833333333,0.5
rate_disabled_null,ordinary_summary,slow_drip,8283,160,161,0,,,20,1.0,1.0,0,0.0,0,361.4125,547,0.1666666667,3.4206238952,33.2524074634,3500,1.0,1.0
rate_disabled_null,ordinary_summary,steady_load,8283,160,161,0,,,20,1.0,1.0,0,0.0,0,361.325,547,0.1666666667,3.7723152882,44.5751221348,3500,1.0,1.0
rate_disabled_null,ordinary_summary,sudden_burst,8283,160,161,0,,,20,1.0,1.0,0,0.0,0,361.10625,547,0.8333333333,8.8273,581.6742538841,3500,1.0,1.0
rate_disabled_null,ordinary_summary,burst_recovery,8283,160,161,0,,,20,1.0,1.0,0,0.0,0,376.86875,547,0.3333333333,5.7845791746,115.1234429209,3500,1.0,1.0
rate_disabled_null,verified_capsule,slow_drip,8283,160,20,1,20,3,20,0.9010416667,0.6666666667,9,1.0625,3,376.5375,567,0.1666666667,3.4206238952,80.2524074634,3500,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8283,160,20,1,20,3,20,0.9010416667,0.6666666667,9,1.0625,3,376.45,567,0.1666666667,3.7723152882,91.0751221348,3500,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8283,160,20,1,20,3,20,0.9114583333,0.6666666667,9,1.0,3,376.23125,567,0.8333333333,8.8273,626.9242538841,3500,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8283,160,20,1,20,3,20,0.9010416667,0.6666666667,9,1.0625,3,391.99375,567,0.3333333333,5.7845791746,163.6234429209,3500,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8284,160,28,1,28,4,20,0.9583333333,0.75,3,0.1875,1,607.8625,1080,0.1666666667,3.450261672,42.4606132728,3490,1.0,1.0
rate_sensitive,continuous_history,steady_load,8284,160,26,1,26,4,20,0.9479166667,0.75,4,0.25,1,607.1625,1080,0.1666666667,3.7567765578,51.581252465,3490,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8284,160,21,1,21,4,20,0.9166666667,0.75,7,0.4375,1,605.4125,1080,0.8333333333,9.2076128986,582.5186014874,3490,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8284,160,21,1,21,4,20,0.9322916667,0.5833333333,4,0.3125,2,623.45,1080,0.3333333333,5.7,122.4973568663,3490,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8284,160,20,1,20,3,20,0.9427083333,0.75,5,0.3125,1,362.6125,537,0.1666666667,3.450261672,43.9606132728,3490,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8284,160,20,1,20,3,20,0.9427083333,0.75,5,0.3125,1,361.9125,537,0.1666666667,3.7567765578,51.081252465,3490,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8284,160,20,1,20,3,20,0.921875,0.75,8,0.5,1,360.1625,537,0.8333333333,9.2076128986,584.2686014874,3490,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8284,160,20,1,20,3,20,0.953125,0.75,5,0.3125,1,378.2,537,0.3333333333,5.7,119.2473568663,3490,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8284,160,28,1,28,4,20,0.9739583333,0.75,2,0.125,1,377.7375,557,0.1666666667,3.450261672,40.9606132728,3490,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8284,160,26,1,26,4,20,0.9739583333,0.75,2,0.125,1,377.0375,557,0.1666666667,3.7567765578,46.831252465,3490,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8284,160,20,1,20,3,20,0.9375,0.6666666667,4,0.3125,2,375.2875,557,0.8333333333,9.2076128986,581.5186014874,3490,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8284,160,21,1,21,4,20,0.9635416667,0.75,3,0.1875,1,393.325,557,0.3333333333,5.7,118.4973568663,3490,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8284,160,76,1,76,10,20,0.7864583333,0.5833333333,9,1.0,2,607.8625,1080,0.1666666667,3.450261672,73.4606132728,3490,0.5833333333,0.6666666667
rate_disabled_null,continuous_history,steady_load,8284,160,72,1,72,10,20,0.7864583333,0.5833333333,9,1.0,2,607.1625,1080,0.1666666667,3.7567765578,80.331252465,3490,0.5833333333,0.6666666667
rate_disabled_null,continuous_history,sudden_burst,8284,160,62,1,62,10,20,0.7708333333,0.5833333333,10,1.0625,2,605.4125,1080,0.8333333333,9.2076128986,607.5186014874,3490,0.5833333333,0.6666666667
rate_disabled_null,continuous_history,burst_recovery,8284,160,75,1,75,10,20,0.7760416667,0.5833333333,9,1.0625,2,623.45,1080,0.3333333333,5.7,150.2473568663,3490,0.5833333333,0.6666666667
rate_disabled_null,ordinary_summary,slow_drip,8284,160,44,1,44,6,20,0.6927083333,0.5,16,1.875,3,362.6125,537,0.1666666667,3.450261672,106.7106132728,3490,0.5,0.5
rate_disabled_null,ordinary_summary,steady_load,8284,160,48,1,48,6,20,0.6927083333,0.5,16,1.875,3,361.9125,537,0.1666666667,3.7567765578,111.581252465,3490,0.5,0.5
rate_disabled_null,ordinary_summary,sudden_burst,8284,160,58,1,58,6,20,0.7135416667,0.5,15,1.75,3,360.1625,537,0.8333333333,9.2076128986,633.7686014874,3490,0.5,0.5
rate_disabled_null,ordinary_summary,burst_recovery,8284,160,45,1,45,6,20,0.6927083333,0.5,16,1.875,3,378.2,537,0.3333333333,5.7,182.9973568663,3490,0.5,0.5
rate_disabled_null,verified_capsule,slow_drip,8284,160,28,1,28,4,20,0.953125,0.75,4,0.25,1,377.7375,557,0.1666666667,3.450261672,46.9606132728,3490,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8284,160,26,1,26,4,20,0.953125,0.75,4,0.25,1,377.0375,557,0.1666666667,3.7567765578,52.831252465,3490,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8284,160,21,1,21,4,20,0.9635416667,0.75,3,0.1875,1,375.2875,557,0.8333333333,9.2076128986,577.5186014874,3490,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8284,160,21,1,21,4,20,0.953125,0.75,4,0.25,1,393.325,557,0.3333333333,5.7,123.4973568663,3490,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8285,160,132,1,132,17,20,0.9791666667,0.8333333333,2,0.125,1,608.4625,1080,0.1666666667,3.4550974077,40.4440999298,3490,1.0,1.0
rate_sensitive,continuous_history,steady_load,8285,160,134,1,134,17,20,0.9895833333,0.8333333333,1,0.0625,1,609.925,1080,0.1666666667,3.8152178446,50.6853963974,3490,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8285,160,139,1,139,17,20,0.9739583333,0.75,2,0.125,1,613.58125,1080,0.8333333333,9.4341,541.597051415,3490,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8285,160,126,1,126,17,20,0.9895833333,0.8333333333,1,0.0625,1,624.875,1080,0.3333333333,5.9140241197,91.3732574939,3490,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8285,160,161,0,,,20,1.0,1.0,0,0.0,0,353.9625,537,0.1666666667,3.4550974077,37.4440999298,3490,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8285,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,355.425,537,0.1666666667,3.8152178446,49.6853963974,3490,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8285,160,102,1,102,15,20,0.9895833333,0.8333333333,1,0.0625,1,359.08125,537,0.8333333333,9.4341,537.597051415,3490,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8285,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,370.375,537,0.3333333333,5.9140241197,88.6232574939,3490,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8285,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,369.0875,557,0.1666666667,3.4550974077,39.1940999298,3490,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8285,160,161,0,,,20,1.0,1.0,0,0.0,0,370.55,557,0.1666666667,3.8152178446,48.6853963974,3490,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8285,160,20,1,20,3,20,0.9635416667,0.6666666667,3,0.25,2,374.20625,557,0.8333333333,9.4341,544.597051415,3490,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8285,160,161,0,,,20,0.9791666667,0.8333333333,2,0.125,1,385.5,557,0.3333333333,5.9140241197,93.3732574939,3490,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8285,160,124,1,124,16,20,0.9166666667,0.75,6,0.625,2,608.4625,1080,0.1666666667,3.4550974077,59.4440999298,3490,0.75,0.6666666667
rate_disabled_null,continuous_history,steady_load,8285,160,128,1,128,16,20,0.9166666667,0.75,6,0.625,2,609.925,1080,0.1666666667,3.8152178446,69.9353963974,3490,0.75,0.6666666667
rate_disabled_null,continuous_history,sudden_burst,8285,160,138,1,138,16,20,0.921875,0.75,6,0.5625,2,613.58125,1080,0.8333333333,9.4341,554.847051415,3490,0.75,0.6666666667
rate_disabled_null,continuous_history,burst_recovery,8285,160,125,1,125,16,20,0.9166666667,0.75,6,0.625,2,624.875,1080,0.3333333333,5.9140241197,110.6232574939,3490,0.75,0.6666666667
rate_disabled_null,ordinary_summary,slow_drip,8285,160,161,0,,,20,1.0,1.0,0,0.0,0,353.9625,537,0.1666666667,3.4550974077,36.9440999298,3490,1.0,1.0
rate_disabled_null,ordinary_summary,steady_load,8285,160,161,0,,,20,1.0,1.0,0,0.0,0,355.425,537,0.1666666667,3.8152178446,47.9353963974,3490,1.0,1.0
rate_disabled_null,ordinary_summary,sudden_burst,8285,160,161,0,,,20,1.0,1.0,0,0.0,0,359.08125,537,0.8333333333,9.4341,534.097051415,3490,1.0,1.0
rate_disabled_null,ordinary_summary,burst_recovery,8285,160,161,0,,,20,1.0,1.0,0,0.0,0,370.375,537,0.3333333333,5.9140241197,86.6232574939,3490,1.0,1.0
rate_disabled_null,verified_capsule,slow_drip,8285,160,100,1,100,13,20,0.9270833333,0.5,5,0.5,3,369.0875,557,0.1666666667,3.4550974077,58.9440999298,3490,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8285,160,100,1,100,13,20,0.9270833333,0.5,5,0.5,3,370.55,557,0.1666666667,3.8152178446,69.4353963974,3490,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8285,160,100,1,100,13,20,0.9375,0.5,4,0.4375,3,374.20625,557,0.8333333333,9.4341,554.347051415,3490,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8285,160,100,1,100,13,20,0.9270833333,0.5,5,0.5,3,385.5,557,0.3333333333,5.9140241197,110.1232574939,3490,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8286,160,161,0,,,20,0.9895833333,0.9166666667,2,0.125,1,613.4375,1100,0.1666666667,3.4531206318,39.9467406064,3510,1.0,1.0
rate_sensitive,continuous_history,steady_load,8286,160,161,0,,,20,0.9895833333,0.9166666667,2,0.125,1,612.3125,1100,0.1666666667,3.6967930678,46.3307445934,3510,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8286,160,101,1,101,14,20,0.9947916667,0.9166666667,1,0.0625,1,609.5,1100,0.8333333333,10.656515114,603.3045646316,3510,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8286,160,101,1,101,14,20,0.9895833333,0.9166666667,2,0.125,1,628.35,1100,0.3333333333,5.9139245598,119.8107287086,3510,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8286,160,161,0,,,20,1.0,1.0,0,0.0,0,366.8125,561,0.1666666667,3.4531206318,36.6967406064,3510,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8286,160,161,0,,,20,0.9895833333,0.9166666667,2,0.125,1,365.6875,561,0.1666666667,3.6967930678,47.3307445934,3510,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8286,160,100,1,100,13,20,0.9895833333,0.8333333333,2,0.1875,2,362.875,561,0.8333333333,10.656515114,605.8045646316,3510,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8286,160,161,0,,,20,0.9895833333,0.9166666667,2,0.125,1,381.725,561,0.3333333333,5.9139245598,118.5607287086,3510,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8286,160,36,1,36,5,20,0.9791666667,0.8333333333,3,0.1875,1,381.9375,581,0.1666666667,3.4531206318,44.9467406064,3510,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8286,160,32,1,32,5,20,0.9791666667,0.8333333333,3,0.1875,1,380.8125,581,0.1666666667,3.6967930678,52.5807445934,3510,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8286,160,22,1,22,5,20,0.953125,0.8333333333,5,0.4375,2,378.0,581,0.8333333333,10.656515114,614.5545646316,3510,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8286,160,35,1,35,5,20,0.9739583333,0.8333333333,4,0.25,1,396.85,581,0.3333333333,5.9139245598,124.3107287086,3510,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8286,160,100,1,100,13,20,0.8958333333,0.75,8,0.9375,2,613.4375,1100,0.1666666667,3.4531206318,69.6967406064,3510,0.75,0.6666666667
rate_disabled_null,continuous_history,steady_load,8286,160,100,1,100,13,20,0.8958333333,0.75,8,0.9375,2,612.3125,1100,0.1666666667,3.6967930678,76.0807445934,3510,0.75,0.6666666667
rate_disabled_null,continuous_history,sudden_burst,8286,160,100,1,100,13,20,0.90625,0.75,7,0.875,2,609.5,1100,0.8333333333,10.656515114,630.3045646316,3510,0.75,0.6666666667
rate_disabled_null,continuous_history,burst_recovery,8286,160,100,1,100,13,20,0.890625,0.75,8,0.9375,2,628.35,1100,0.3333333333,5.9139245598,147.3107287086,3510,0.75,0.6666666667
rate_disabled_null,ordinary_summary,slow_drip,8286,160,161,0,,,20,0.8645833333,0.8333333333,13,0.8125,1,366.8125,561,0.1666666667,3.4531206318,66.4467406064,3510,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,steady_load,8286,160,161,0,,,20,0.8645833333,0.8333333333,13,0.8125,1,365.6875,561,0.1666666667,3.6967930678,74.8307445934,3510,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,sudden_burst,8286,160,161,0,,,20,0.8541666666,0.8333333333,14,0.875,1,362.875,561,0.8333333333,10.656515114,634.0545646316,3510,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,burst_recovery,8286,160,161,0,,,20,0.8645833333,0.8333333333,13,0.8125,1,381.725,561,0.3333333333,5.9139245598,144.5607287086,3510,0.8333333333,0.8333333333
rate_disabled_null,verified_capsule,slow_drip,8286,160,161,0,,,20,0.9791666667,0.8333333333,2,0.125,1,381.9375,581,0.1666666667,3.4531206318,42.1967406064,3510,1.0,1.0
