condition,policy,seed,cycles,violations,first_failure_cycle,n_f,final_active_unresolved,final_active_tips,max_active_unresolved,max_burial_depth,mean_top_decile_capture,mean_top_decile_expected_share,frontier_capture_lift,walker_attachment_count,walker_fallback_count,walker_fallback_rate,mean_walker_steps,largest_branch_share,branch_hhi,repair_attempts,repair_successes,repair_budget_used,recovery_probes,recovery_successes,recovery_rate,mean_recovery_cost,mean_recovery_depth,mean_interior_shielded_cycles,receipt_enabled
diffusive_first_contact,logging_only,5154,48,16,33,33,48,20,48,8,0.3783783783783784,0.1568087919525841,0.2215695864257943,37,0,0.0,228.45945945945945,0.25,0.1623263888888889,0,0,0,6,6,1.0,5.833333333333333,4.833333333333333,20.857142857142858,1
diffusive_first_contact,random_repair,5154,48,14,45,45,40,18,40,7,0.3783783783783784,0.166627314871366,0.2117510635070124,37,0,0.0,234.83783783783784,0.25,0.15125,12,8,12,6,6,1.0,5.0,4.0,15.954545454545455,1
diffusive_first_contact,oldest_first,5154,48,16,36,36,40,17,40,8,0.2702702702702703,0.1657390546913807,0.10453121557888959,37,0,0.0,224.72972972972974,0.3,0.15875,12,8,12,6,4,0.6666666666666666,4.75,4.833333333333333,16.391304347826086,1
diffusive_first_contact,tip_targeted,5154,48,15,45,45,37,12,37,12,0.43243243243243246,0.16860252992730773,0.2638299025051247,37,0,0.0,161.0810810810811,0.8378378378378378,0.7209642074506939,12,11,12,6,1,0.16666666666666666,6.0,7.333333333333333,20.6,1
uniform_null,no_intervention,5155,48,13,31,31,48,24,48,7,0.18421052631578946,0.16336474926784453,0.020845777047944936,0,0,,,0.5833333333333334,0.36979166666666674,0,0,0,6,1,0.16666666666666666,4.0,5.666666666666667,18.083333333333332,0
uniform_null,logging_only,5155,48,13,31,31,48,24,48,7,0.18421052631578946,0.16336474926784453,0.020845777047944936,0,0,,,0.5833333333333334,0.36979166666666674,0,0,0,6,6,1.0,6.666666666666667,5.666666666666667,18.083333333333332,1
uniform_null,random_repair,5155,48,12,38,38,39,22,39,6,0.15789473684210525,0.16868014990320104,-0.010785413061095789,0,0,,,0.38461538461538464,0.26495726495726496,12,9,12,6,2,0.3333333333333333,5.5,4.166666666666667,15.764705882352942,1
uniform_null,oldest_first,5155,48,12,43,43,37,21,37,7,0.18421052631578946,0.1707007900758307,0.01350973623995877,0,0,,,0.35135135135135137,0.2534696859021184,12,11,12,6,2,0.3333333333333333,6.0,5.0,12.1875,1
uniform_null,tip_targeted,5155,48,12,38,38,38,15,38,7,0.2894736842105263,0.17110471177478623,0.1183689724357401,0,0,,,0.8421052631578947,0.7174515235457063,12,10,12,6,5,0.8333333333333334,6.2,5.166666666666667,17.652173913043477,1
least_capture_balancer,no_intervention,5155,48,12,31,31,48,10,48,5,0.7894736842105263,0.16336474926784453,0.6261089349426818,0,0,,,0.125,0.11024305555555557,0,0,0,6,2,0.3333333333333333,5.5,4.833333333333333,23.236842105263158,0
least_capture_balancer,logging_only,5155,48,12,31,31,48,10,48,5,0.7894736842105263,0.16336474926784453,0.6261089349426818,0,0,,,0.125,0.11024305555555557,0,0,0,6,3,0.5,6.0,4.833333333333333,23.236842105263158,1
least_capture_balancer,random_repair,5155,48,12,38,38,39,15,39,6,0.7105263157894737,0.1692164701889667,0.541309845600507,0,0,,,0.1282051282051282,0.10848126232741616,12,9,12,6,5,0.8333333333333334,6.4,5.5,17.708333333333332,1
least_capture_balancer,oldest_first,5155,48,12,38,38,37,10,37,8,0.631578947368421,0.1716714019781067,0.4599075453903143,0,0,,,0.13513513513513514,0.10883856829802777,12,11,12,6,5,0.8333333333333334,8.0,7.166666666666667,16.48148148148148,1
least_capture_balancer,tip_targeted,5155,48,12,38,38,37,12,37,5,0.7368421052631579,0.1716714019781067,0.5651707032850511,0,0,,,0.16216216216216217,0.14828341855368884,12,11,12,6,4,0.6666666666666666,5.0,4.333333333333333,20.12,1
diffusive_first_contact,no_intervention,5155,48,12,31,31,48,17,48,7,0.3157894736842105,0.16336474926784453,0.15242472441636598,38,0,0.0,374.89473684210526,0.3333333333333333,0.2126736111111111,0,0,0,6,1,0.16666666666666666,3.0,4.666666666666667,20.419354838709676,0
diffusive_first_contact,logging_only,5155,48,12,31,31,48,17,48,7,0.3157894736842105,0.16336474926784453,0.15242472441636598,38,0,0.0,374.89473684210526,0.3333333333333333,0.2126736111111111,0,0,0,6,4,0.6666666666666666,5.75,4.666666666666667,20.419354838709676,1
diffusive_first_contact,random_repair,5155,48,12,38,38,38,16,38,10,0.3684210526315789,0.1713076402671884,0.19711341236439053,38,0,0.0,327.07894736842104,0.3157894736842105,0.185595567867036,12,10,12,6,4,0.6666666666666666,7.25,5.833333333333333,15.818181818181818,1
diffusive_first_contact,oldest_first,5155,48,12,43,43,36,20,36,6,0.2894736842105263,0.17087278869984168,0.11860089551068465,38,0,0.0,378.3421052631579,0.19444444444444445,0.12654320987654322,12,12,12,6,4,0.6666666666666666,5.25,4.333333333333333,12.0625,1
diffusive_first_contact,tip_targeted,5155,48,12,38,38,38,15,38,7,0.39473684210526316,0.17146724036703487,0.2232696017382283,38,0,0.0,270.8157894736842,0.39473684210526316,0.3033240997229917,12,10,12,6,2,0.3333333333333333,4.5,4.166666666666667,19.08695652173913,1
uniform_null,no_intervention,5156,48,12,33,33,48,27,48,7,0.23076923076923078,0.16460281044669617,0.06616642032253461,0,0,,,0.7083333333333334,0.5147569444444445,0,0,0,6,1,0.16666666666666666,5.0,5.833333333333333,14.666666666666666,0
uniform_null,logging_only,5156,48,12,33,33,48,27,48,7,0.23076923076923078,0.16460281044669617,0.06616642032253461,0,0,,,0.7083333333333334,0.5147569444444445,0,0,0,6,4,0.6666666666666666,6.5,5.833333333333333,14.666666666666666,1
uniform_null,random_repair,5156,48,12,44,44,37,25,37,8,0.1282051282051282,0.1741497646641132,-0.045944636458985,0,0,,,0.7297297297297297,0.5427319211102994,12,11,12,6,5,0.8333333333333334,7.4,6.333333333333333,11.083333333333334,1
uniform_null,oldest_first,5156,48,13,36,36,39,27,39,7,0.1794871794871795,0.1716866535203638,0.007800525966815686,0,0,,,0.6666666666666666,0.46219592373438523,12,9,12,6,4,0.6666666666666666,7.5,6.666666666666667,11.5,1
uniform_null,tip_targeted,5156,48,11,44,44,38,20,38,7,0.10256410256410256,0.17342954471312402,-0.07086544214902146,0,0,,,0.9473684210526315,0.8988919667590026,12,10,12,6,4,0.6666666666666666,6.75,6.0,14.222222222222221,1
least_capture_balancer,no_intervention,5156,48,12,33,33,48,9,48,10,0.9743589743589743,0.16460281044669617,0.8097561639122781,0,0,,,0.22916666666666666,0.14930555555555555,0,0,0,6,0,0.0,,9.0,24.384615384615383,0
least_capture_balancer,logging_only,5156,48,12,33,33,48,9,48,10,0.9743589743589743,0.16460281044669617,0.8097561639122781,0,0,,,0.22916666666666666,0.14930555555555555,0,0,0,6,4,0.6666666666666666,9.5,9.0,24.384615384615383,1
least_capture_balancer,random_repair,5156,48,11,36,36,39,13,39,8,0.8974358974358975,0.17166570268868311,0.7257701947472144,0,0,,,0.15384615384615385,0.12820512820512822,12,9,12,6,2,0.3333333333333333,8.5,7.5,18.26923076923077,1
least_capture_balancer,oldest_first,5156,48,11,44,44,38,9,38,13,0.8974358974358975,0.17419322547680477,0.7232426719590928,0,0,,,0.15789473684210525,0.12742382271468142,12,10,12,6,1,0.16666666666666666,9.0,10.833333333333334,18.689655172413794,1
least_capture_balancer,tip_targeted,5156,48,12,36,36,38,11,38,7,0.7692307692307693,0.16602114051694572,0.6032096287138236,0,0,,,0.23684210526315788,0.185595567867036,12,10,12,6,2,0.3333333333333333,8.0,6.666666666666667,24.22222222222222,1
diffusive_first_contact,no_intervention,5156,48,12,33,33,48,17,48,12,0.5641025641025641,0.16460281044669617,0.39949975365586793,39,0,0.0,211.46153846153845,0.4166666666666667,0.23524305555555558,0,0,0,6,1,0.16666666666666666,6.0,9.5,22.516129032258064,0
diffusive_first_contact,logging_only,5156,48,12,33,33,48,17,48,12,0.5641025641025641,0.16460281044669617,0.39949975365586793,39,0,0.0,211.46153846153845,0.4166666666666667,0.23524305555555558,0,0,0,6,0,0.0,,9.5,22.516129032258064,1
diffusive_first_contact,random_repair,5156,48,11,36,36,40,19,40,12,0.4358974358974359,0.17147562254010204,0.26442181335733383,39,0,0.0,204.30769230769232,0.55,0.34875000000000006,12,8,12,6,2,0.3333333333333333,9.5,9.666666666666666,19.523809523809526,1
diffusive_first_contact,oldest_first,5156,48,10,36,36,39,16,39,7,0.46153846153846156,0.17222354940037596,0.2893149121380856,39,0,0.0,209.87179487179486,0.358974358974359,0.2084155161078238,12,9,12,6,2,0.3333333333333333,7.0,6.333333333333333,16.956521739130434,1
diffusive_first_contact,tip_targeted,5156,48,12,36,36,40,13,40,11,0.38461538461538464,0.17255357280732245,0.2120618118080622,39,0,0.0,197.10256410256412,0.85,0.73125,12,8,12,6,2,0.3333333333333333,5.5,8.166666666666666,20.925925925925927,1
