run_family,mode,schedule,seed,cycles,n_f,failed,first_failure_cycle,mean_checkpoint_accuracy,final_config_accuracy,final_requirement_accuracy,unsafe_attempts,retry_count,repair_successes,total_tokens,subcritical_first_failure
amplitude_sweep,receipt_ancestry,constant_low,2020,20,10,1,10,0.75,0.75,0.83333333,3,4,3,5516,1
amplitude_sweep,fresh_ground_truth,constant_medium,2020,20,11,1,11,1.0,1.0,1.0,2,0,0,5820,1
amplitude_sweep,persistent_history,constant_medium,2020,20,9,1,9,0.6875,0.41666667,0.33333333,12,3,1,5390,1
amplitude_sweep,prose_summary,constant_medium,2020,20,2,1,2,0.60416667,0.75,0.66666667,18,4,3,5304,1
amplitude_sweep,receipt_ancestry,constant_medium,2020,20,6,1,6,0.75,0.75,0.83333333,7,4,3,5700,1
amplitude_sweep,fresh_ground_truth,constant_high,2020,20,11,1,11,1.0,1.0,1.0,1,0,0,5990,1
amplitude_sweep,persistent_history,constant_high,2020,20,9,1,9,0.5625,0.25,0.16666667,12,3,1,5614,0
amplitude_sweep,prose_summary,constant_high,2020,20,2,1,2,0.58333333,0.75,0.66666667,18,4,3,5474,1
amplitude_sweep,receipt_ancestry,constant_high,2020,20,6,1,6,0.70833333,0.75,0.83333333,14,4,3,5885,1
amplitude_sweep,fresh_ground_truth,constant_low,2121,20,21,0,,1.0,1.0,1.0,0,0,0,5660,0
amplitude_sweep,persistent_history,constant_low,2121,20,5,1,5,0.625,0.41666667,0.33333333,3,4,4,5065,1
amplitude_sweep,prose_summary,constant_low,2121,20,5,1,5,0.5,0.33333333,0.33333333,2,4,0,5144,1
amplitude_sweep,receipt_ancestry,constant_low,2121,20,10,1,10,0.85416667,0.91666667,0.83333333,0,3,3,5523,1
amplitude_sweep,fresh_ground_truth,constant_medium,2121,20,21,0,,1.0,1.0,1.0,0,0,0,5800,0
amplitude_sweep,persistent_history,constant_medium,2121,20,5,1,5,0.58333333,0.25,0.16666667,13,4,4,5320,1
amplitude_sweep,prose_summary,constant_medium,2121,20,5,1,5,0.41666667,0.25,0.0,11,4,0,5284,1
amplitude_sweep,receipt_ancestry,constant_medium,2121,20,1,1,1,0.6875,0.91666667,0.83333333,7,4,3,5680,1
amplitude_sweep,fresh_ground_truth,constant_high,2121,20,21,0,,1.0,1.0,1.0,0,0,0,5950,0
amplitude_sweep,persistent_history,constant_high,2121,20,2,1,2,0.58333333,0.33333333,0.33333333,13,4,4,5540,1
amplitude_sweep,prose_summary,constant_high,2121,20,2,1,2,0.4375,0.33333333,0.0,17,4,0,5434,0
amplitude_sweep,receipt_ancestry,constant_high,2121,20,1,1,1,0.60416667,0.91666667,0.66666667,18,4,3,5845,1
amplitude_sweep,fresh_ground_truth,constant_low,2222,20,21,0,,1.0,1.0,1.0,0,0,0,5670,0
amplitude_sweep,persistent_history,constant_low,2222,20,5,1,5,0.72916667,0.33333333,0.16666667,6,3,2,5115,1
amplitude_sweep,prose_summary,constant_low,2222,20,5,1,5,0.72916667,0.83333333,0.33333333,12,4,2,5154,1
amplitude_sweep,receipt_ancestry,constant_low,2222,20,10,1,10,0.85416667,0.83333333,0.83333333,1,3,3,5512,1
amplitude_sweep,fresh_ground_truth,constant_medium,2222,20,21,0,,1.0,1.0,1.0,0,0,0,5820,0
amplitude_sweep,persistent_history,constant_medium,2222,20,5,1,5,0.66666667,0.25,0.16666667,10,4,3,5360,1
amplitude_sweep,prose_summary,constant_medium,2222,20,2,1,2,0.6875,0.83333333,0.33333333,14,4,2,5304,1
amplitude_sweep,receipt_ancestry,constant_medium,2222,20,11,1,11,0.875,0.83333333,0.83333333,6,2,2,5692,1
amplitude_sweep,fresh_ground_truth,constant_high,2222,20,21,0,,1.0,1.0,1.0,0,0,0,5970,0
amplitude_sweep,persistent_history,constant_high,2222,20,1,1,1,0.60416667,0.33333333,0.33333333,18,4,3,5574,1
amplitude_sweep,prose_summary,constant_high,2222,20,2,1,2,0.72916667,0.91666667,0.33333333,13,4,2,5454,1
amplitude_sweep,receipt_ancestry,constant_high,2222,20,2,1,2,0.875,0.91666667,0.83333333,9,3,3,5858,1
amplitude_sweep,fresh_ground_truth,constant_low,2323,20,21,0,,1.0,1.0,1.0,0,0,0,5650,0
amplitude_sweep,persistent_history,constant_low,2323,20,6,1,6,0.54166667,0.16666667,0.16666667,12,3,2,5105,1
amplitude_sweep,prose_summary,constant_low,2323,20,3,1,3,0.60416667,0.83333333,0.66666667,13,4,1,5134,1
amplitude_sweep,receipt_ancestry,constant_low,2323,20,9,1,9,0.8125,1.0,1.0,2,2,2,5501,1
amplitude_sweep,fresh_ground_truth,constant_medium,2323,20,21,0,,1.0,1.0,1.0,0,0,0,5790,0
amplitude_sweep,persistent_history,constant_medium,2323,20,6,1,6,0.5,0.33333333,0.16666667,15,3,2,5340,1
amplitude_sweep,prose_summary,constant_medium,2323,20,3,1,3,0.625,0.83333333,0.66666667,15,4,1,5274,1
amplitude_sweep,receipt_ancestry,constant_medium,2323,20,8,1,8,0.75,0.91666667,0.83333333,7,3,3,5656,1
amplitude_sweep,fresh_ground_truth,constant_high,2323,20,21,0,,1.0,1.0,1.0,0,0,0,5950,0
amplitude_sweep,persistent_history,constant_high,2323,20,6,1,6,0.64583333,0.33333333,0.16666667,12,3,2,5564,1
amplitude_sweep,prose_summary,constant_high,2323,20,3,1,3,0.625,0.83333333,0.66666667,15,4,1,5434,0
amplitude_sweep,receipt_ancestry,constant_high,2323,20,8,1,8,0.77083333,0.91666667,0.83333333,7,3,3,5831,1
amplitude_sweep,fresh_ground_truth,constant_low,2424,20,21,0,,1.0,1.0,1.0,0,0,0,5650,0
amplitude_sweep,persistent_history,constant_low,2424,20,15,1,15,0.6875,0.16666667,0.0,6,2,1,5065,1
amplitude_sweep,prose_summary,constant_low,2424,20,5,1,5,0.5625,0.58333333,0.83333333,6,4,4,5134,1
amplitude_sweep,receipt_ancestry,constant_low,2424,20,5,1,5,0.72916667,0.83333333,0.83333333,1,3,3,5492,1
amplitude_sweep,fresh_ground_truth,constant_medium,2424,20,21,0,,1.0,1.0,1.0,0,0,0,5800,0
amplitude_sweep,persistent_history,constant_medium,2424,20,10,1,10,0.625,0.16666667,0.0,10,3,1,5320,1
amplitude_sweep,prose_summary,constant_medium,2424,20,4,1,4,0.52083333,0.58333333,0.66666667,16,4,4,5284,1
amplitude_sweep,receipt_ancestry,constant_medium,2424,20,4,1,4,0.6875,0.83333333,0.83333333,4,4,4,5659,1
amplitude_sweep,fresh_ground_truth,constant_high,2424,20,5,1,5,0.95833333,1.0,1.0,1,1,1,5950,1
amplitude_sweep,persistent_history,constant_high,2424,20,5,1,5,0.58333333,0.33333333,0.16666667,12,4,2,5540,1
amplitude_sweep,prose_summary,constant_high,2424,20,1,1,1,0.5,0.58333333,0.66666667,20,4,4,5434,0
amplitude_sweep,receipt_ancestry,constant_high,2424,20,3,1,3,0.70833333,0.83333333,0.83333333,6,3,3,5824,1
amplitude_sweep,fresh_ground_truth,constant_low,2525,20,21,0,,1.0,1.0,1.0,0,0,0,5630,0
amplitude_sweep,persistent_history,constant_low,2525,20,10,1,10,0.75,0.5,0.33333333,1,3,0,5085,1
amplitude_sweep,prose_summary,constant_low,2525,20,3,1,3,0.375,0.33333333,0.5,14,4,1,5114,1
amplitude_sweep,receipt_ancestry,constant_low,2525,20,12,1,12,0.70833333,0.58333333,0.66666667,8,3,3,5479,1
amplitude_sweep,fresh_ground_truth,constant_medium,2525,20,21,0,,1.0,1.0,1.0,0,0,0,5800,0
amplitude_sweep,persistent_history,constant_medium,2525,20,15,1,15,0.72916667,0.41666667,0.33333333,6,3,0,5350,0
amplitude_sweep,prose_summary,constant_medium,2525,20,2,1,2,0.29166667,0.08333333,0.33333333,19,4,1,5284,1
amplitude_sweep,receipt_ancestry,constant_medium,2525,20,10,1,10,0.75,0.66666667,0.66666667,10,3,3,5673,1
amplitude_sweep,fresh_ground_truth,constant_high,2525,20,21,0,,1.0,1.0,1.0,0,0,0,5960,0
amplitude_sweep,persistent_history,constant_high,2525,20,7,1,7,0.6875,0.41666667,0.33333333,14,3,0,5574,1
amplitude_sweep,prose_summary,constant_high,2525,20,1,1,1,0.3125,0.08333333,0.33333333,20,4,1,5444,0
amplitude_sweep,receipt_ancestry,constant_high,2525,20,5,1,5,0.6875,0.66666667,0.66666667,13,4,4,5848,1
amplitude_sweep,fresh_ground_truth,constant_low,2626,20,21,0,,1.0,1.0,1.0,0,0,0,5670,0
amplitude_sweep,persistent_history,constant_low,2626,20,5,1,5,0.54166667,0.33333333,0.33333333,9,4,3,5095,1
amplitude_sweep,prose_summary,constant_low,2626,20,3,1,3,0.45833333,0.33333333,0.0,13,4,2,5154,1
amplitude_sweep,receipt_ancestry,constant_low,2626,20,5,1,5,0.79166667,0.91666667,1.0,4,4,3,5519,1
amplitude_sweep,fresh_ground_truth,constant_medium,2626,20,21,0,,1.0,1.0,1.0,0,0,0,5820,0
amplitude_sweep,persistent_history,constant_medium,2626,20,3,1,3,0.5,0.33333333,0.16666667,15,4,3,5340,1
amplitude_sweep,prose_summary,constant_medium,2626,20,3,1,3,0.45833333,0.41666667,0.0,13,4,2,5304,1
amplitude_sweep,receipt_ancestry,constant_medium,2626,20,5,1,5,0.77083333,0.83333333,0.83333333,6,4,3,5699,1
amplitude_sweep,fresh_ground_truth,constant_high,2626,20,21,0,,1.0,1.0,1.0,0,0,0,5960,0
amplitude_sweep,persistent_history,constant_high,2626,20,2,1,2,0.39583333,0.33333333,0.16666667,19,4,3,5550,1
amplitude_sweep,prose_summary,constant_high,2626,20,2,1,2,0.4375,0.33333333,0.0,16,4,2,5444,1
amplitude_sweep,receipt_ancestry,constant_high,2626,20,3,1,3,0.75,0.83333333,0.83333333,9,4,3,5855,1
