condition,policy,seed,cycle,tip_id,tip_depth,receipt_used,success,recovery_cost,failure_reason
uniform_null,tip_targeted,5144,48,un-5144-041,5,1,1,6,
least_capture_balancer,no_intervention,5144,8,le-5144-008,1,0,1,2,
least_capture_balancer,no_intervention,5144,16,le-5144-016,2,0,1,3,
least_capture_balancer,no_intervention,5144,24,le-5144-022,3,0,1,4,
least_capture_balancer,no_intervention,5144,32,le-5144-026,3,0,0,2,visible_parent_lost
least_capture_balancer,no_intervention,5144,40,le-5144-038,3,0,0,1,visible_parent_lost
least_capture_balancer,no_intervention,5144,48,le-5144-038,3,0,0,1,visible_parent_lost
least_capture_balancer,logging_only,5144,8,le-5144-008,1,1,1,2,
least_capture_balancer,logging_only,5144,16,le-5144-016,2,1,1,3,
least_capture_balancer,logging_only,5144,24,le-5144-022,3,1,1,4,
least_capture_balancer,logging_only,5144,32,le-5144-026,3,1,1,4,
least_capture_balancer,logging_only,5144,40,le-5144-038,3,1,1,4,
least_capture_balancer,logging_only,5144,48,le-5144-038,3,1,1,4,
least_capture_balancer,random_repair,5144,8,le-5144-008,2,1,1,3,
least_capture_balancer,random_repair,5144,16,le-5144-010,3,1,1,4,
least_capture_balancer,random_repair,5144,24,le-5144-021,4,1,1,5,
least_capture_balancer,random_repair,5144,32,le-5144-021,4,1,1,5,
least_capture_balancer,random_repair,5144,40,le-5144-038,4,1,1,5,
least_capture_balancer,random_repair,5144,48,le-5144-038,4,1,1,5,
least_capture_balancer,oldest_first,5144,8,le-5144-008,1,1,1,2,
least_capture_balancer,oldest_first,5144,16,le-5144-016,3,1,1,4,
least_capture_balancer,oldest_first,5144,24,le-5144-020,4,1,1,5,
least_capture_balancer,oldest_first,5144,32,le-5144-026,4,1,1,5,
least_capture_balancer,oldest_first,5144,40,le-5144-038,5,1,0,5,receipt_reference_unavailable
least_capture_balancer,oldest_first,5144,48,le-5144-048,5,1,0,5,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5144,8,le-5144-008,2,1,1,3,
least_capture_balancer,tip_targeted,5144,16,le-5144-010,2,1,1,3,
least_capture_balancer,tip_targeted,5144,24,le-5144-019,3,1,1,4,
least_capture_balancer,tip_targeted,5144,32,le-5144-019,3,1,1,4,
least_capture_balancer,tip_targeted,5144,40,le-5144-038,3,1,0,1,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5144,48,le-5144-038,3,1,1,4,
diffusive_first_contact,no_intervention,5144,8,di-5144-008,1,0,1,2,
diffusive_first_contact,no_intervention,5144,16,di-5144-015,2,0,1,3,
diffusive_first_contact,no_intervention,5144,24,di-5144-022,3,0,0,2,visible_parent_lost
diffusive_first_contact,no_intervention,5144,32,di-5144-030,5,0,1,6,
diffusive_first_contact,no_intervention,5144,40,di-5144-030,5,0,0,1,visible_parent_lost
diffusive_first_contact,no_intervention,5144,48,di-5144-030,5,0,0,1,visible_parent_lost
diffusive_first_contact,logging_only,5144,8,di-5144-008,1,1,1,2,
diffusive_first_contact,logging_only,5144,16,di-5144-015,2,1,1,3,
diffusive_first_contact,logging_only,5144,24,di-5144-022,3,1,1,4,
diffusive_first_contact,logging_only,5144,32,di-5144-030,5,1,1,6,
diffusive_first_contact,logging_only,5144,40,di-5144-030,5,1,1,6,
diffusive_first_contact,logging_only,5144,48,di-5144-030,5,1,1,6,
diffusive_first_contact,random_repair,5144,8,di-5144-008,1,1,1,2,
diffusive_first_contact,random_repair,5144,16,di-5144-016,4,1,1,5,
diffusive_first_contact,random_repair,5144,24,di-5144-024,4,1,1,5,
diffusive_first_contact,random_repair,5144,32,di-5144-030,4,1,1,5,
diffusive_first_contact,random_repair,5144,40,di-5144-037,4,1,1,5,
diffusive_first_contact,random_repair,5144,48,di-5144-037,4,1,1,5,
diffusive_first_contact,oldest_first,5144,8,di-5144-007,2,1,1,3,
diffusive_first_contact,oldest_first,5144,16,di-5144-010,2,1,0,2,receipt_reference_unavailable
diffusive_first_contact,oldest_first,5144,24,di-5144-022,3,1,1,4,
diffusive_first_contact,oldest_first,5144,32,di-5144-031,6,1,0,2,receipt_reference_unavailable
diffusive_first_contact,oldest_first,5144,40,di-5144-037,6,1,1,7,
diffusive_first_contact,oldest_first,5144,48,di-5144-037,6,1,1,7,
diffusive_first_contact,tip_targeted,5144,8,di-5144-007,1,1,1,2,
diffusive_first_contact,tip_targeted,5144,16,di-5144-016,2,1,0,1,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5144,24,di-5144-021,4,1,1,5,
diffusive_first_contact,tip_targeted,5144,32,di-5144-030,6,1,0,3,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5144,40,di-5144-037,6,1,0,6,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5144,48,di-5144-037,6,1,0,5,receipt_reference_unavailable
uniform_null,no_intervention,5145,8,un-5145-006,2,0,1,3,
uniform_null,no_intervention,5145,16,un-5145-016,3,0,0,2,visible_parent_lost
uniform_null,no_intervention,5145,24,un-5145-018,3,0,1,4,
uniform_null,no_intervention,5145,32,un-5145-026,4,0,0,2,visible_parent_lost
uniform_null,no_intervention,5145,40,un-5145-039,4,0,0,2,visible_parent_lost
uniform_null,no_intervention,5145,48,un-5145-047,4,0,0,4,visible_parent_lost
uniform_null,logging_only,5145,8,un-5145-006,2,1,1,3,
uniform_null,logging_only,5145,16,un-5145-016,3,1,1,4,
uniform_null,logging_only,5145,24,un-5145-018,3,1,1,4,
uniform_null,logging_only,5145,32,un-5145-026,4,1,1,5,
uniform_null,logging_only,5145,40,un-5145-039,4,1,1,5,
uniform_null,logging_only,5145,48,un-5145-047,4,1,0,3,receipt_reference_unavailable
uniform_null,random_repair,5145,8,un-5145-006,2,1,1,3,
uniform_null,random_repair,5145,16,un-5145-016,3,1,1,4,
uniform_null,random_repair,5145,24,un-5145-018,4,1,0,1,receipt_reference_unavailable
uniform_null,random_repair,5145,32,un-5145-025,5,1,0,2,receipt_reference_unavailable
uniform_null,random_repair,5145,40,un-5145-040,5,1,1,6,
uniform_null,random_repair,5145,48,un-5145-046,5,1,1,6,
uniform_null,oldest_first,5145,8,un-5145-008,2,1,1,3,
uniform_null,oldest_first,5145,16,un-5145-016,4,1,0,4,receipt_reference_unavailable
uniform_null,oldest_first,5145,24,un-5145-018,5,1,1,6,
uniform_null,oldest_first,5145,32,un-5145-025,6,1,1,7,
uniform_null,oldest_first,5145,40,un-5145-025,6,1,1,7,
uniform_null,oldest_first,5145,48,un-5145-046,6,1,1,7,
uniform_null,tip_targeted,5145,8,un-5145-006,2,1,1,3,
uniform_null,tip_targeted,5145,16,un-5145-015,3,1,1,4,
uniform_null,tip_targeted,5145,24,un-5145-024,3,1,1,4,
uniform_null,tip_targeted,5145,32,un-5145-032,4,1,1,5,
uniform_null,tip_targeted,5145,40,un-5145-032,4,1,0,3,receipt_reference_unavailable
uniform_null,tip_targeted,5145,48,un-5145-045,5,1,0,5,receipt_reference_unavailable
least_capture_balancer,no_intervention,5145,8,le-5145-006,5,0,0,4,visible_parent_lost
least_capture_balancer,no_intervention,5145,16,le-5145-006,5,0,0,4,visible_parent_lost
least_capture_balancer,no_intervention,5145,24,le-5145-020,6,0,0,4,visible_parent_lost
least_capture_balancer,no_intervention,5145,32,le-5145-020,6,0,0,2,visible_parent_lost
least_capture_balancer,no_intervention,5145,40,le-5145-020,6,0,0,2,visible_parent_lost
least_capture_balancer,no_intervention,5145,48,le-5145-048,6,0,0,3,visible_parent_lost
least_capture_balancer,logging_only,5145,8,le-5145-006,5,1,0,5,receipt_reference_unavailable
least_capture_balancer,logging_only,5145,16,le-5145-006,5,1,0,5,receipt_reference_unavailable
least_capture_balancer,logging_only,5145,24,le-5145-020,6,1,0,5,receipt_reference_unavailable
least_capture_balancer,logging_only,5145,32,le-5145-020,6,1,0,2,receipt_reference_unavailable
least_capture_balancer,logging_only,5145,40,le-5145-020,6,1,1,7,
least_capture_balancer,logging_only,5145,48,le-5145-048,6,1,0,1,receipt_reference_unavailable
least_capture_balancer,random_repair,5145,8,le-5145-006,5,1,0,2,receipt_reference_unavailable
least_capture_balancer,random_repair,5145,16,le-5145-006,5,1,0,3,receipt_reference_unavailable
least_capture_balancer,random_repair,5145,24,le-5145-019,6,1,1,7,
least_capture_balancer,random_repair,5145,32,le-5145-019,6,1,1,7,
least_capture_balancer,random_repair,5145,40,le-5145-040,5,1,0,4,receipt_reference_unavailable
least_capture_balancer,random_repair,5145,48,le-5145-048,6,1,0,1,receipt_reference_unavailable
least_capture_balancer,oldest_first,5145,8,le-5145-006,5,1,0,3,receipt_reference_unavailable
least_capture_balancer,oldest_first,5145,16,le-5145-015,6,1,1,7,
least_capture_balancer,oldest_first,5145,24,le-5145-019,8,1,0,7,receipt_reference_unavailable
least_capture_balancer,oldest_first,5145,32,le-5145-029,9,1,1,10,
least_capture_balancer,oldest_first,5145,40,le-5145-029,9,1,0,4,receipt_reference_unavailable
least_capture_balancer,oldest_first,5145,48,le-5145-048,11,1,1,12,
least_capture_balancer,tip_targeted,5145,8,le-5145-003,2,1,1,3,
least_capture_balancer,tip_targeted,5145,16,le-5145-016,3,1,1,4,
least_capture_balancer,tip_targeted,5145,24,le-5145-020,5,1,1,6,
least_capture_balancer,tip_targeted,5145,32,le-5145-018,4,1,1,5,
least_capture_balancer,tip_targeted,5145,40,le-5145-018,4,1,1,5,
least_capture_balancer,tip_targeted,5145,48,le-5145-043,5,1,0,4,receipt_reference_unavailable
diffusive_first_contact,no_intervention,5145,8,di-5145-008,4,0,1,5,
diffusive_first_contact,no_intervention,5145,16,di-5145-009,5,0,0,1,visible_parent_lost
diffusive_first_contact,no_intervention,5145,24,di-5145-017,6,0,0,2,visible_parent_lost
diffusive_first_contact,no_intervention,5145,32,di-5145-017,6,0,0,2,visible_parent_lost
diffusive_first_contact,no_intervention,5145,40,di-5145-040,8,0,0,4,visible_parent_lost
diffusive_first_contact,no_intervention,5145,48,di-5145-040,8,0,0,1,visible_parent_lost
diffusive_first_contact,logging_only,5145,8,di-5145-008,4,1,1,5,
diffusive_first_contact,logging_only,5145,16,di-5145-009,5,1,1,6,
diffusive_first_contact,logging_only,5145,24,di-5145-017,6,1,0,5,receipt_reference_unavailable
diffusive_first_contact,logging_only,5145,32,di-5145-017,6,1,0,5,receipt_reference_unavailable
diffusive_first_contact,logging_only,5145,40,di-5145-040,8,1,1,9,
diffusive_first_contact,logging_only,5145,48,di-5145-040,8,1,1,9,
diffusive_first_contact,random_repair,5145,8,di-5145-008,3,1,1,4,
diffusive_first_contact,random_repair,5145,16,di-5145-015,6,1,1,7,
diffusive_first_contact,random_repair,5145,24,di-5145-022,7,1,1,8,
diffusive_first_contact,random_repair,5145,32,di-5145-029,8,1,1,9,
diffusive_first_contact,random_repair,5145,40,di-5145-029,8,1,0,5,receipt_reference_unavailable
diffusive_first_contact,random_repair,5145,48,di-5145-029,8,1,0,6,receipt_reference_unavailable
diffusive_first_contact,oldest_first,5145,8,di-5145-008,5,1,0,1,receipt_reference_unavailable
diffusive_first_contact,oldest_first,5145,16,di-5145-014,6,1,1,7,
diffusive_first_contact,oldest_first,5145,24,di-5145-017,6,1,1,7,
diffusive_first_contact,oldest_first,5145,32,di-5145-017,6,1,1,7,
diffusive_first_contact,oldest_first,5145,40,di-5145-039,6,1,1,7,
diffusive_first_contact,oldest_first,5145,48,di-5145-045,7,1,0,2,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5145,8,di-5145-008,3,1,1,4,
diffusive_first_contact,tip_targeted,5145,16,di-5145-014,5,1,1,6,
diffusive_first_contact,tip_targeted,5145,24,di-5145-024,7,1,0,3,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5145,32,di-5145-031,9,1,0,3,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5145,40,di-5145-040,10,1,1,11,
diffusive_first_contact,tip_targeted,5145,48,di-5145-045,10,1,0,5,receipt_reference_unavailable
uniform_null,no_intervention,5146,8,un-5146-008,1,0,1,2,
uniform_null,no_intervention,5146,16,un-5146-016,3,0,0,2,visible_parent_lost
uniform_null,no_intervention,5146,24,un-5146-023,4,0,0,3,visible_parent_lost
uniform_null,no_intervention,5146,32,un-5146-025,4,0,0,3,visible_parent_lost
uniform_null,no_intervention,5146,40,un-5146-034,5,0,0,4,visible_parent_lost
uniform_null,no_intervention,5146,48,un-5146-046,5,0,0,2,visible_parent_lost
uniform_null,logging_only,5146,8,un-5146-008,1,1,1,2,
uniform_null,logging_only,5146,16,un-5146-016,3,1,0,2,receipt_reference_unavailable
uniform_null,logging_only,5146,24,un-5146-023,4,1,1,5,
uniform_null,logging_only,5146,32,un-5146-025,4,1,0,4,receipt_reference_unavailable
uniform_null,logging_only,5146,40,un-5146-034,5,1,0,4,receipt_reference_unavailable
uniform_null,logging_only,5146,48,un-5146-046,5,1,0,5,receipt_reference_unavailable
uniform_null,random_repair,5146,8,un-5146-008,1,1,0,1,receipt_reference_unavailable
uniform_null,random_repair,5146,16,un-5146-016,2,1,1,3,
uniform_null,random_repair,5146,24,un-5146-021,2,1,1,3,
uniform_null,random_repair,5146,32,un-5146-027,3,1,1,4,
uniform_null,random_repair,5146,40,un-5146-038,3,1,0,3,receipt_reference_unavailable
uniform_null,random_repair,5146,48,un-5146-048,3,1,1,4,
uniform_null,oldest_first,5146,8,un-5146-008,1,1,1,2,
uniform_null,oldest_first,5146,16,un-5146-016,4,1,0,3,receipt_reference_unavailable
uniform_null,oldest_first,5146,24,un-5146-016,4,1,1,5,
uniform_null,oldest_first,5146,32,un-5146-027,5,1,1,6,
uniform_null,oldest_first,5146,40,un-5146-033,5,1,1,6,
uniform_null,oldest_first,5146,48,un-5146-046,5,1,0,1,receipt_reference_unavailable
uniform_null,tip_targeted,5146,8,un-5146-008,1,1,1,2,
uniform_null,tip_targeted,5146,16,un-5146-016,4,1,1,5,
uniform_null,tip_targeted,5146,24,un-5146-023,5,1,1,6,
uniform_null,tip_targeted,5146,32,un-5146-023,5,1,1,6,
uniform_null,tip_targeted,5146,40,un-5146-034,6,1,0,1,receipt_reference_unavailable
uniform_null,tip_targeted,5146,48,un-5146-034,6,1,0,5,receipt_reference_unavailable
least_capture_balancer,no_intervention,5146,8,le-5146-003,2,0,1,3,
least_capture_balancer,no_intervention,5146,16,le-5146-016,3,0,1,4,
least_capture_balancer,no_intervention,5146,24,le-5146-024,3,0,1,4,
least_capture_balancer,no_intervention,5146,32,le-5146-030,4,0,0,3,visible_parent_lost
least_capture_balancer,no_intervention,5146,40,le-5146-040,4,0,0,4,visible_parent_lost
least_capture_balancer,no_intervention,5146,48,le-5146-048,4,0,0,2,visible_parent_lost
least_capture_balancer,logging_only,5146,8,le-5146-003,2,1,1,3,
least_capture_balancer,logging_only,5146,16,le-5146-016,3,1,1,4,
least_capture_balancer,logging_only,5146,24,le-5146-024,3,1,1,4,
least_capture_balancer,logging_only,5146,32,le-5146-030,4,1,1,5,
least_capture_balancer,logging_only,5146,40,le-5146-040,4,1,1,5,
least_capture_balancer,logging_only,5146,48,le-5146-048,4,1,1,5,
least_capture_balancer,random_repair,5146,8,le-5146-003,2,1,0,2,receipt_reference_unavailable
least_capture_balancer,random_repair,5146,16,le-5146-011,3,1,0,3,receipt_reference_unavailable
least_capture_balancer,random_repair,5146,24,le-5146-022,3,1,1,4,
least_capture_balancer,random_repair,5146,32,le-5146-027,5,1,1,6,
least_capture_balancer,random_repair,5146,40,le-5146-027,5,1,1,6,
least_capture_balancer,random_repair,5146,48,le-5146-047,6,1,1,7,
least_capture_balancer,oldest_first,5146,8,le-5146-003,2,1,1,3,
least_capture_balancer,oldest_first,5146,16,le-5146-012,4,1,1,5,
least_capture_balancer,oldest_first,5146,24,le-5146-019,5,1,1,6,
least_capture_balancer,oldest_first,5146,32,le-5146-028,5,1,0,2,receipt_reference_unavailable
least_capture_balancer,oldest_first,5146,40,le-5146-028,5,1,1,6,
least_capture_balancer,oldest_first,5146,48,le-5146-048,7,1,1,8,
least_capture_balancer,tip_targeted,5146,8,le-5146-005,3,1,1,4,
least_capture_balancer,tip_targeted,5146,16,le-5146-011,4,1,1,5,
least_capture_balancer,tip_targeted,5146,24,le-5146-024,4,1,1,5,
least_capture_balancer,tip_targeted,5146,32,le-5146-030,5,1,0,3,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5146,40,le-5146-030,5,1,0,1,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5146,48,le-5146-030,5,1,1,6,
diffusive_first_contact,no_intervention,5146,8,di-5146-005,2,0,1,3,
diffusive_first_contact,no_intervention,5146,16,di-5146-015,2,0,1,3,
diffusive_first_contact,no_intervention,5146,24,di-5146-023,3,0,0,3,visible_parent_lost
diffusive_first_contact,no_intervention,5146,32,di-5146-032,3,0,0,2,visible_parent_lost
diffusive_first_contact,no_intervention,5146,40,di-5146-038,4,0,0,1,visible_parent_lost
diffusive_first_contact,no_intervention,5146,48,di-5146-043,4,0,0,1,visible_parent_lost
diffusive_first_contact,logging_only,5146,8,di-5146-005,2,1,0,1,receipt_reference_unavailable
diffusive_first_contact,logging_only,5146,16,di-5146-015,2,1,1,3,
diffusive_first_contact,logging_only,5146,24,di-5146-023,3,1,0,1,receipt_reference_unavailable
diffusive_first_contact,logging_only,5146,32,di-5146-032,3,1,1,4,
diffusive_first_contact,logging_only,5146,40,di-5146-038,4,1,1,5,
diffusive_first_contact,logging_only,5146,48,di-5146-043,4,1,0,1,receipt_reference_unavailable
diffusive_first_contact,random_repair,5146,8,di-5146-008,1,1,1,2,
diffusive_first_contact,random_repair,5146,16,di-5146-010,3,1,1,4,
diffusive_first_contact,random_repair,5146,24,di-5146-022,3,1,1,4,
diffusive_first_contact,random_repair,5146,32,di-5146-032,5,1,1,6,
diffusive_first_contact,random_repair,5146,40,di-5146-038,6,1,0,2,receipt_reference_unavailable
diffusive_first_contact,random_repair,5146,48,di-5146-038,6,1,1,7,
diffusive_first_contact,oldest_first,5146,8,di-5146-005,2,1,1,3,
diffusive_first_contact,oldest_first,5146,16,di-5146-015,2,1,1,3,
diffusive_first_contact,oldest_first,5146,24,di-5146-021,3,1,1,4,
diffusive_first_contact,oldest_first,5146,32,di-5146-026,5,1,1,6,
diffusive_first_contact,oldest_first,5146,40,di-5146-026,5,1,1,6,
diffusive_first_contact,oldest_first,5146,48,di-5146-047,5,1,0,5,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5146,8,di-5146-008,1,1,1,2,
diffusive_first_contact,tip_targeted,5146,16,di-5146-010,3,1,1,4,
diffusive_first_contact,tip_targeted,5146,24,di-5146-022,4,1,1,5,
diffusive_first_contact,tip_targeted,5146,32,di-5146-032,7,1,1,8,
diffusive_first_contact,tip_targeted,5146,40,di-5146-038,8,1,0,8,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5146,48,di-5146-038,8,1,1,9,
uniform_null,no_intervention,5147,8,un-5147-007,1,0,1,2,
uniform_null,no_intervention,5147,16,un-5147-014,2,0,0,2,visible_parent_lost
uniform_null,no_intervention,5147,24,un-5147-022,2,0,1,3,
uniform_null,no_intervention,5147,32,un-5147-031,4,0,0,3,visible_parent_lost
uniform_null,no_intervention,5147,40,un-5147-031,4,0,0,1,visible_parent_lost
uniform_null,no_intervention,5147,48,un-5147-045,5,0,0,3,visible_parent_lost
uniform_null,logging_only,5147,8,un-5147-007,1,1,1,2,
uniform_null,logging_only,5147,16,un-5147-014,2,1,1,3,
uniform_null,logging_only,5147,24,un-5147-022,2,1,1,3,
uniform_null,logging_only,5147,32,un-5147-031,4,1,1,5,
uniform_null,logging_only,5147,40,un-5147-031,4,1,1,5,
uniform_null,logging_only,5147,48,un-5147-045,5,1,1,6,
uniform_null,random_repair,5147,8,un-5147-006,2,1,1,3,
uniform_null,random_repair,5147,16,un-5147-016,3,1,1,4,
uniform_null,random_repair,5147,24,un-5147-020,3,1,1,4,
uniform_null,random_repair,5147,32,un-5147-031,5,1,0,3,receipt_reference_unavailable
uniform_null,random_repair,5147,40,un-5147-031,5,1,1,6,
uniform_null,random_repair,5147,48,un-5147-048,5,1,1,6,
uniform_null,oldest_first,5147,8,un-5147-006,2,1,1,3,
uniform_null,oldest_first,5147,16,un-5147-014,3,1,1,4,
uniform_null,oldest_first,5147,24,un-5147-021,3,1,0,3,receipt_reference_unavailable
uniform_null,oldest_first,5147,32,un-5147-031,4,1,1,5,
uniform_null,oldest_first,5147,40,un-5147-031,4,1,0,4,receipt_reference_unavailable
uniform_null,oldest_first,5147,48,un-5147-048,5,1,1,6,
uniform_null,tip_targeted,5147,8,un-5147-007,1,1,1,2,
uniform_null,tip_targeted,5147,16,un-5147-011,3,1,1,4,
uniform_null,tip_targeted,5147,24,un-5147-022,4,1,0,3,receipt_reference_unavailable
uniform_null,tip_targeted,5147,32,un-5147-031,6,1,0,2,receipt_reference_unavailable
uniform_null,tip_targeted,5147,40,un-5147-031,6,1,1,7,
uniform_null,tip_targeted,5147,48,un-5147-031,6,1,1,7,
least_capture_balancer,no_intervention,5147,8,le-5147-007,2,0,1,3,
least_capture_balancer,no_intervention,5147,16,le-5147-014,2,0,1,3,
least_capture_balancer,no_intervention,5147,24,le-5147-022,3,0,0,3,visible_parent_lost
least_capture_balancer,no_intervention,5147,32,le-5147-032,3,0,0,2,visible_parent_lost
least_capture_balancer,no_intervention,5147,40,le-5147-040,4,0,0,3,visible_parent_lost
least_capture_balancer,no_intervention,5147,48,le-5147-042,4,0,0,1,visible_parent_lost
least_capture_balancer,logging_only,5147,8,le-5147-007,2,1,1,3,
least_capture_balancer,logging_only,5147,16,le-5147-014,2,1,1,3,
least_capture_balancer,logging_only,5147,24,le-5147-022,3,1,1,4,
least_capture_balancer,logging_only,5147,32,le-5147-032,3,1,1,4,
least_capture_balancer,logging_only,5147,40,le-5147-040,4,1,1,5,
least_capture_balancer,logging_only,5147,48,le-5147-042,4,1,1,5,
least_capture_balancer,random_repair,5147,8,le-5147-007,2,1,1,3,
least_capture_balancer,random_repair,5147,16,le-5147-014,3,1,1,4,
least_capture_balancer,random_repair,5147,24,le-5147-014,3,1,0,1,receipt_reference_unavailable
least_capture_balancer,random_repair,5147,32,le-5147-032,5,1,1,6,
least_capture_balancer,random_repair,5147,40,le-5147-040,6,1,1,7,
least_capture_balancer,random_repair,5147,48,le-5147-040,6,1,0,3,receipt_reference_unavailable
least_capture_balancer,oldest_first,5147,8,le-5147-005,2,1,1,3,
least_capture_balancer,oldest_first,5147,16,le-5147-010,3,1,1,4,
least_capture_balancer,oldest_first,5147,24,le-5147-021,4,1,1,5,
least_capture_balancer,oldest_first,5147,32,le-5147-026,5,1,1,6,
least_capture_balancer,oldest_first,5147,40,le-5147-040,6,1,0,4,receipt_reference_unavailable
least_capture_balancer,oldest_first,5147,48,le-5147-040,6,1,0,1,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5147,8,le-5147-007,2,1,1,3,
least_capture_balancer,tip_targeted,5147,16,le-5147-011,3,1,1,4,
least_capture_balancer,tip_targeted,5147,24,le-5147-011,3,1,1,4,
least_capture_balancer,tip_targeted,5147,32,le-5147-032,3,1,0,3,receipt_reference_unavailable
least_capture_balancer,tip_targeted,5147,40,le-5147-040,4,1,1,5,
least_capture_balancer,tip_targeted,5147,48,le-5147-040,4,1,0,1,receipt_reference_unavailable
diffusive_first_contact,no_intervention,5147,8,di-5147-007,3,0,0,3,visible_parent_lost
diffusive_first_contact,no_intervention,5147,16,di-5147-016,3,0,1,4,
diffusive_first_contact,no_intervention,5147,24,di-5147-024,5,0,0,1,visible_parent_lost
diffusive_first_contact,no_intervention,5147,32,di-5147-024,5,0,0,1,visible_parent_lost
diffusive_first_contact,no_intervention,5147,40,di-5147-024,5,0,0,1,visible_parent_lost
diffusive_first_contact,no_intervention,5147,48,di-5147-024,5,0,0,1,visible_parent_lost
diffusive_first_contact,logging_only,5147,8,di-5147-007,3,1,1,4,
diffusive_first_contact,logging_only,5147,16,di-5147-016,3,1,1,4,
diffusive_first_contact,logging_only,5147,24,di-5147-024,5,1,1,6,
diffusive_first_contact,logging_only,5147,32,di-5147-024,5,1,1,6,
diffusive_first_contact,logging_only,5147,40,di-5147-024,5,1,0,4,receipt_reference_unavailable
diffusive_first_contact,logging_only,5147,48,di-5147-024,5,1,0,1,receipt_reference_unavailable
diffusive_first_contact,random_repair,5147,8,di-5147-005,2,1,1,3,
diffusive_first_contact,random_repair,5147,16,di-5147-016,3,1,1,4,
diffusive_first_contact,random_repair,5147,24,di-5147-021,4,1,1,5,
diffusive_first_contact,random_repair,5147,32,di-5147-029,5,1,1,6,
diffusive_first_contact,random_repair,5147,40,di-5147-029,5,1,1,6,
diffusive_first_contact,random_repair,5147,48,di-5147-029,5,1,0,1,receipt_reference_unavailable
diffusive_first_contact,oldest_first,5147,8,di-5147-007,3,1,1,4,
diffusive_first_contact,oldest_first,5147,16,di-5147-009,3,1,0,2,receipt_reference_unavailable
diffusive_first_contact,oldest_first,5147,24,di-5147-019,3,1,1,4,
diffusive_first_contact,oldest_first,5147,32,di-5147-027,5,1,1,6,
diffusive_first_contact,oldest_first,5147,40,di-5147-027,5,1,1,6,
diffusive_first_contact,oldest_first,5147,48,di-5147-027,5,1,0,1,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5147,8,di-5147-007,3,1,0,1,receipt_reference_unavailable
diffusive_first_contact,tip_targeted,5147,16,di-5147-007,3,1,1,4,
diffusive_first_contact,tip_targeted,5147,24,di-5147-022,3,1,1,4,
diffusive_first_contact,tip_targeted,5147,32,di-5147-025,4,1,1,5,
diffusive_first_contact,tip_targeted,5147,40,di-5147-025,4,1,1,5,
diffusive_first_contact,tip_targeted,5147,48,di-5147-041,5,1,1,6,
uniform_null,no_intervention,5148,8,un-5148-008,2,0,1,3,
uniform_null,no_intervention,5148,16,un-5148-015,3,0,1,4,
uniform_null,no_intervention,5148,24,un-5148-020,4,0,0,1,visible_parent_lost
uniform_null,no_intervention,5148,32,un-5148-020,4,0,0,1,visible_parent_lost
uniform_null,no_intervention,5148,40,un-5148-039,5,0,0,2,visible_parent_lost
uniform_null,no_intervention,5148,48,un-5148-044,5,0,0,2,visible_parent_lost
uniform_null,logging_only,5148,8,un-5148-008,2,1,1,3,
uniform_null,logging_only,5148,16,un-5148-015,3,1,1,4,
uniform_null,logging_only,5148,24,un-5148-020,4,1,1,5,
uniform_null,logging_only,5148,32,un-5148-020,4,1,1,5,
uniform_null,logging_only,5148,40,un-5148-039,5,1,1,6,
uniform_null,logging_only,5148,48,un-5148-044,5,1,0,1,receipt_reference_unavailable
uniform_null,random_repair,5148,8,un-5148-008,2,1,1,3,
uniform_null,random_repair,5148,16,un-5148-015,3,1,1,4,
uniform_null,random_repair,5148,24,un-5148-024,4,1,0,1,receipt_reference_unavailable
uniform_null,random_repair,5148,32,un-5148-032,4,1,1,5,
uniform_null,random_repair,5148,40,un-5148-040,5,1,0,2,receipt_reference_unavailable
uniform_null,random_repair,5148,48,un-5148-044,5,1,1,6,
uniform_null,oldest_first,5148,8,un-5148-008,3,1,1,4,
uniform_null,oldest_first,5148,16,un-5148-015,4,1,1,5,
uniform_null,oldest_first,5148,24,un-5148-017,5,1,0,4,receipt_reference_unavailable
uniform_null,oldest_first,5148,32,un-5148-032,5,1,0,3,receipt_reference_unavailable
uniform_null,oldest_first,5148,40,un-5148-039,7,1,0,1,receipt_reference_unavailable
uniform_null,oldest_first,5148,48,un-5148-039,7,1,1,8,
uniform_null,tip_targeted,5148,8,un-5148-008,2,1,1,3,
uniform_null,tip_targeted,5148,16,un-5148-015,3,1,0,1,receipt_reference_unavailable
uniform_null,tip_targeted,5148,24,un-5148-020,4,1,0,3,receipt_reference_unavailable
uniform_null,tip_targeted,5148,32,un-5148-020,4,1,1,5,
